time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
452.0,0,[],0,[],0,[],4,"[9, 10, 11, 12]",12,"[{'job_id': 7, 'nodes': [0, 1, 2, 3, 13], 'starting_time': 301.0, 'finish_time': 454.0}, {'job_id': 8, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 304.0, 'finish_time': 457.0}, {'job_id': 16, 'nodes': [14, 15], 'starting_time': 306.0, 'finish_time': 453.0}]",0
453.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 7, 'nodes': [0, 1, 2, 3, 13], 'starting_time': 301.0, 'finish_time': 454.0}, {'job_id': 8, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 304.0, 'finish_time': 457.0}, {'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}]",0
454.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 8, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 304.0, 'finish_time': 457.0}, {'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}, {'job_id': 12, 'nodes': [0, 1, 2, 3, 13], 'starting_time': 454.0, 'finish_time': 604.0}]",0
457.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}, {'job_id': 12, 'nodes': [0, 1, 2, 3, 13], 'starting_time': 454.0, 'finish_time': 604.0}, {'job_id': 13, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 457.0, 'finish_time': 607.0}]",0
483.0,0,[],0,[],1,[15],0,[],15,"[{'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}, {'job_id': 12, 'nodes': [0, 1, 2, 3, 13], 'starting_time': 454.0, 'finish_time': 604.0}, {'job_id': 13, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 457.0, 'finish_time': 607.0}]",0
484.0,1,[15],0,[],0,[],0,[],15,"[{'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}, {'job_id': 12, 'nodes': [0, 1, 2, 3, 13], 'starting_time': 454.0, 'finish_time': 604.0}, {'job_id': 13, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 457.0, 'finish_time': 607.0}]",0
604.0,0,[],1,[15],0,[],1,[13],14,"[{'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}, {'job_id': 13, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 457.0, 'finish_time': 607.0}, {'job_id': 14, 'nodes': [0, 1, 2, 3], 'starting_time': 604.0, 'finish_time': 756.0}, {'job_id': 41, 'nodes': [13, 15], 'starting_time': 605.0, 'finish_time': 752.0}]",0
605.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 10, 'nodes': [9, 10, 11, 12, 14], 'starting_time': 453.0, 'finish_time': 606.0}, {'job_id': 13, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 457.0, 'finish_time': 607.0}, {'job_id': 14, 'nodes': [0, 1, 2, 3], 'starting_time': 604.0, 'finish_time': 756.0}, {'job_id': 41, 'nodes': [13, 15], 'starting_time': 605.0, 'finish_time': 752.0}]",0
606.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 13, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 457.0, 'finish_time': 607.0}, {'job_id': 14, 'nodes': [0, 1, 2, 3], 'starting_time': 604.0, 'finish_time': 756.0}, {'job_id': 41, 'nodes': [13, 15], 'starting_time': 605.0, 'finish_time': 752.0}, {'job_id': 15, 'nodes': [9, 10, 11], 'starting_time': 606.0, 'finish_time': 755.0}, {'job_id': 43, 'nodes': [12, 14], 'starting_time': 606.0, 'finish_time': 757.0}]",0
607.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 14, 'nodes': [0, 1, 2, 3], 'starting_time': 604.0, 'finish_time': 756.0}, {'job_id': 41, 'nodes': [13, 15], 'starting_time': 605.0, 'finish_time': 752.0}, {'job_id': 15, 'nodes': [9, 10, 11], 'starting_time': 606.0, 'finish_time': 755.0}, {'job_id': 43, 'nodes': [12, 14], 'starting_time': 606.0, 'finish_time': 757.0}, {'job_id': 17, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 607.0, 'finish_time': 758.0}]",0
752.0,0,[],0,[],0,[],2,"[13, 15]",14,"[{'job_id': 14, 'nodes': [0, 1, 2, 3], 'starting_time': 604.0, 'finish_time': 756.0}, {'job_id': 15, 'nodes': [9, 10, 11], 'starting_time': 606.0, 'finish_time': 755.0}, {'job_id': 43, 'nodes': [12, 14], 'starting_time': 606.0, 'finish_time': 757.0}, {'job_id': 17, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 607.0, 'finish_time': 758.0}]",0
755.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 14, 'nodes': [0, 1, 2, 3], 'starting_time': 604.0, 'finish_time': 756.0}, {'job_id': 43, 'nodes': [12, 14], 'starting_time': 606.0, 'finish_time': 757.0}, {'job_id': 17, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 607.0, 'finish_time': 758.0}, {'job_id': 18, 'nodes': [9, 10, 11, 13], 'starting_time': 755.0, 'finish_time': 904.0}]",0
756.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 43, 'nodes': [12, 14], 'starting_time': 606.0, 'finish_time': 757.0}, {'job_id': 17, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 607.0, 'finish_time': 758.0}, {'job_id': 18, 'nodes': [9, 10, 11, 13], 'starting_time': 755.0, 'finish_time': 904.0}, {'job_id': 19, 'nodes': [0, 1, 2, 3], 'starting_time': 756.0, 'finish_time': 905.0}]",0
757.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 17, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 607.0, 'finish_time': 758.0}, {'job_id': 18, 'nodes': [9, 10, 11, 13], 'starting_time': 755.0, 'finish_time': 904.0}, {'job_id': 19, 'nodes': [0, 1, 2, 3], 'starting_time': 756.0, 'finish_time': 905.0}, {'job_id': 24, 'nodes': [12, 14, 15], 'starting_time': 757.0, 'finish_time': 907.0}]",0
758.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 18, 'nodes': [9, 10, 11, 13], 'starting_time': 755.0, 'finish_time': 904.0}, {'job_id': 19, 'nodes': [0, 1, 2, 3], 'starting_time': 756.0, 'finish_time': 905.0}, {'job_id': 24, 'nodes': [12, 14, 15], 'starting_time': 757.0, 'finish_time': 907.0}, {'job_id': 20, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 758.0, 'finish_time': 911.0}]",0
904.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 19, 'nodes': [0, 1, 2, 3], 'starting_time': 756.0, 'finish_time': 905.0}, {'job_id': 24, 'nodes': [12, 14, 15], 'starting_time': 757.0, 'finish_time': 907.0}, {'job_id': 20, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 758.0, 'finish_time': 911.0}, {'job_id': 21, 'nodes': [9, 10, 11, 13], 'starting_time': 904.0, 'finish_time': 1052.0}]",0
905.0,0,[],0,[],0,[],2,"[2, 3]",14,"[{'job_id': 24, 'nodes': [12, 14, 15], 'starting_time': 757.0, 'finish_time': 907.0}, {'job_id': 20, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 758.0, 'finish_time': 911.0}, {'job_id': 21, 'nodes': [9, 10, 11, 13], 'starting_time': 904.0, 'finish_time': 1052.0}, {'job_id': 57, 'nodes': [0, 1], 'starting_time': 905.0, 'finish_time': 1056.0}]",0
907.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 20, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 758.0, 'finish_time': 911.0}, {'job_id': 21, 'nodes': [9, 10, 11, 13], 'starting_time': 904.0, 'finish_time': 1052.0}, {'job_id': 57, 'nodes': [0, 1], 'starting_time': 905.0, 'finish_time': 1056.0}, {'job_id': 22, 'nodes': [2, 3, 12, 14, 15], 'starting_time': 907.0, 'finish_time': 1057.0}]",0
911.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 21, 'nodes': [9, 10, 11, 13], 'starting_time': 904.0, 'finish_time': 1052.0}, {'job_id': 57, 'nodes': [0, 1], 'starting_time': 905.0, 'finish_time': 1056.0}, {'job_id': 22, 'nodes': [2, 3, 12, 14, 15], 'starting_time': 907.0, 'finish_time': 1057.0}, {'job_id': 23, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 911.0, 'finish_time': 1057.0}]",0
1052.0,0,[],0,[],0,[],4,"[9, 10, 11, 13]",12,"[{'job_id': 57, 'nodes': [0, 1], 'starting_time': 905.0, 'finish_time': 1056.0}, {'job_id': 22, 'nodes': [2, 3, 12, 14, 15], 'starting_time': 907.0, 'finish_time': 1057.0}, {'job_id': 23, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 911.0, 'finish_time': 1057.0}]",0
1056.0,0,[],0,[],0,[],1,[13],15,"[{'job_id': 22, 'nodes': [2, 3, 12, 14, 15], 'starting_time': 907.0, 'finish_time': 1057.0}, {'job_id': 23, 'nodes': [4, 5, 6, 7, 8], 'starting_time': 911.0, 'finish_time': 1057.0}, {'job_id': 25, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1056.0, 'finish_time': 1204.0}]",0
1057.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 25, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1056.0, 'finish_time': 1204.0}, {'job_id': 26, 'nodes': [2, 3, 4, 5, 6, 7, 8], 'starting_time': 1057.0, 'finish_time': 1210.0}, {'job_id': 29, 'nodes': [12, 13, 14, 15], 'starting_time': 1057.0, 'finish_time': 1207.0}]",0
1204.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 26, 'nodes': [2, 3, 4, 5, 6, 7, 8], 'starting_time': 1057.0, 'finish_time': 1210.0}, {'job_id': 29, 'nodes': [12, 13, 14, 15], 'starting_time': 1057.0, 'finish_time': 1207.0}, {'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1204.0, 'finish_time': 1352.0}]",0
1207.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 26, 'nodes': [2, 3, 4, 5, 6, 7, 8], 'starting_time': 1057.0, 'finish_time': 1210.0}, {'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1204.0, 'finish_time': 1352.0}, {'job_id': 31, 'nodes': [12, 13, 14, 15], 'starting_time': 1207.0, 'finish_time': 1356.0}]",0
1210.0,0,[],0,[],0,[],2,"[7, 8]",14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1204.0, 'finish_time': 1352.0}, {'job_id': 31, 'nodes': [12, 13, 14, 15], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1210.0, 'finish_time': 1361.0}]",0
1240.0,0,[],0,[],2,"[7, 8]",0,[],14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1204.0, 'finish_time': 1352.0}, {'job_id': 31, 'nodes': [12, 13, 14, 15], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1210.0, 'finish_time': 1361.0}]",0
1241.0,2,"[7, 8]",0,[],0,[],0,[],14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1204.0, 'finish_time': 1352.0}, {'job_id': 31, 'nodes': [12, 13, 14, 15], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1210.0, 'finish_time': 1361.0}]",0
1352.0,0,[],2,"[7, 8]",0,[],5,"[0, 1, 9, 10, 11]",9,"[{'job_id': 31, 'nodes': [12, 13, 14, 15], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1210.0, 'finish_time': 1361.0}, {'job_id': 30, 'nodes': [0, 1, 7, 8, 9, 10, 11], 'starting_time': 1353.0, 'finish_time': 1501.0}]",0
1353.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 31, 'nodes': [12, 13, 14, 15], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1210.0, 'finish_time': 1361.0}, {'job_id': 30, 'nodes': [0, 1, 7, 8, 9, 10, 11], 'starting_time': 1353.0, 'finish_time': 1501.0}]",0
1356.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 28, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1210.0, 'finish_time': 1361.0}, {'job_id': 30, 'nodes': [0, 1, 7, 8, 9, 10, 11], 'starting_time': 1353.0, 'finish_time': 1501.0}, {'job_id': 38, 'nodes': [12, 13, 14, 15], 'starting_time': 1356.0, 'finish_time': 1506.0}]",0
1361.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 30, 'nodes': [0, 1, 7, 8, 9, 10, 11], 'starting_time': 1353.0, 'finish_time': 1501.0}, {'job_id': 38, 'nodes': [12, 13, 14, 15], 'starting_time': 1356.0, 'finish_time': 1506.0}, {'job_id': 32, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1361.0, 'finish_time': 1516.0}]",0
1501.0,0,[],0,[],0,[],2,"[10, 11]",14,"[{'job_id': 38, 'nodes': [12, 13, 14, 15], 'starting_time': 1356.0, 'finish_time': 1506.0}, {'job_id': 32, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1361.0, 'finish_time': 1516.0}, {'job_id': 33, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1501.0, 'finish_time': 1652.0}]",0
1506.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 32, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1361.0, 'finish_time': 1516.0}, {'job_id': 33, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1501.0, 'finish_time': 1652.0}, {'job_id': 34, 'nodes': [10, 11, 12, 13, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}]",0
1516.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 33, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1501.0, 'finish_time': 1652.0}, {'job_id': 34, 'nodes': [10, 11, 12, 13, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1516.0, 'finish_time': 1666.0}]",0
1536.0,0,[],0,[],1,[15],0,[],15,"[{'job_id': 33, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1501.0, 'finish_time': 1652.0}, {'job_id': 34, 'nodes': [10, 11, 12, 13, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1516.0, 'finish_time': 1666.0}]",0
1537.0,1,[15],0,[],0,[],0,[],15,"[{'job_id': 33, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1501.0, 'finish_time': 1652.0}, {'job_id': 34, 'nodes': [10, 11, 12, 13, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1516.0, 'finish_time': 1666.0}]",0
1652.0,1,[15],0,[],0,[],0,[],15,"[{'job_id': 34, 'nodes': [10, 11, 12, 13, 14], 'starting_time': 1506.0, 'finish_time': 1657.0}, {'job_id': 35, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1516.0, 'finish_time': 1666.0}, {'job_id': 36, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1652.0, 'finish_time': 1802.0}]",0
1657.0,0,[],1,[15],0,[],5,"[10, 11, 12, 13, 14]",10,"[{'job_id': 35, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1516.0, 'finish_time': 1666.0}, {'job_id': 36, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1652.0, 'finish_time': 1802.0}, {'job_id': 37, 'nodes': [10, 11, 12, 13, 14, 15], 'starting_time': 1658.0, 'finish_time': 1806.0}]",0
1658.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 35, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1516.0, 'finish_time': 1666.0}, {'job_id': 36, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1652.0, 'finish_time': 1802.0}, {'job_id': 37, 'nodes': [10, 11, 12, 13, 14, 15], 'starting_time': 1658.0, 'finish_time': 1806.0}]",0
1666.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 36, 'nodes': [0, 1, 7, 8, 9], 'starting_time': 1652.0, 'finish_time': 1802.0}, {'job_id': 37, 'nodes': [10, 11, 12, 13, 14, 15], 'starting_time': 1658.0, 'finish_time': 1806.0}, {'job_id': 39, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1666.0, 'finish_time': 1816.0}]",0
1802.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 37, 'nodes': [10, 11, 12, 13, 14, 15], 'starting_time': 1658.0, 'finish_time': 1806.0}, {'job_id': 39, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1666.0, 'finish_time': 1816.0}, {'job_id': 40, 'nodes': [0, 1, 7], 'starting_time': 1802.0, 'finish_time': 1955.0}, {'job_id': 65, 'nodes': [8, 9], 'starting_time': 1802.0, 'finish_time': 1952.0}]",0
1806.0,0,[],0,[],0,[],2,"[14, 15]",14,"[{'job_id': 39, 'nodes': [2, 3, 4, 5, 6], 'starting_time': 1666.0, 'finish_time': 1816.0}, {'job_id': 40, 'nodes': [0, 1, 7], 'starting_time': 1802.0, 'finish_time': 1955.0}, {'job_id': 65, 'nodes': [8, 9], 'starting_time': 1802.0, 'finish_time': 1952.0}, {'job_id': 42, 'nodes': [10, 11, 12, 13], 'starting_time': 1806.0, 'finish_time': 1958.0}]",0
1816.0,0,[],0,[],0,[],3,"[6, 14, 15]",13,"[{'job_id': 40, 'nodes': [0, 1, 7], 'starting_time': 1802.0, 'finish_time': 1955.0}, {'job_id': 65, 'nodes': [8, 9], 'starting_time': 1802.0, 'finish_time': 1952.0}, {'job_id': 42, 'nodes': [10, 11, 12, 13], 'starting_time': 1806.0, 'finish_time': 1958.0}, {'job_id': 44, 'nodes': [2, 3, 4, 5], 'starting_time': 1816.0, 'finish_time': 1964.0}]",0
