time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
1057.0,0,[],0,[],0,[],2,"[8, 12]",14,"[{'job_id': 22, 'nodes': [2, 3, 13, 14, 15], 'starting_time': 909.0, 'finish_time': 1059.0}, {'job_id': 25, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1055.0, 'finish_time': 1203.0}, {'job_id': 29, 'nodes': [4, 5, 6, 7], 'starting_time': 1057.0, 'finish_time': 1207.0}]",0
1059.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 25, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1055.0, 'finish_time': 1203.0}, {'job_id': 29, 'nodes': [4, 5, 6, 7], 'starting_time': 1057.0, 'finish_time': 1207.0}, {'job_id': 26, 'nodes': [2, 3, 8, 12, 13, 14, 15], 'starting_time': 1059.0, 'finish_time': 1212.0}]",0
1203.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 29, 'nodes': [4, 5, 6, 7], 'starting_time': 1057.0, 'finish_time': 1207.0}, {'job_id': 26, 'nodes': [2, 3, 8, 12, 13, 14, 15], 'starting_time': 1059.0, 'finish_time': 1212.0}, {'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1203.0, 'finish_time': 1351.0}]",0
1207.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 26, 'nodes': [2, 3, 8, 12, 13, 14, 15], 'starting_time': 1059.0, 'finish_time': 1212.0}, {'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1203.0, 'finish_time': 1351.0}, {'job_id': 31, 'nodes': [4, 5, 6, 7], 'starting_time': 1207.0, 'finish_time': 1356.0}]",0
1212.0,0,[],0,[],0,[],2,"[14, 15]",14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1203.0, 'finish_time': 1351.0}, {'job_id': 31, 'nodes': [4, 5, 6, 7], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1212.0, 'finish_time': 1363.0}]",0
1242.0,0,[],0,[],2,"[14, 15]",0,[],14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1203.0, 'finish_time': 1351.0}, {'job_id': 31, 'nodes': [4, 5, 6, 7], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1212.0, 'finish_time': 1363.0}]",0
1247.0,2,"[14, 15]",0,[],0,[],0,[],14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1203.0, 'finish_time': 1351.0}, {'job_id': 31, 'nodes': [4, 5, 6, 7], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1212.0, 'finish_time': 1363.0}]",0
1346.0,0,[],2,"[14, 15]",0,[],0,[],14,"[{'job_id': 27, 'nodes': [0, 1, 9, 10, 11], 'starting_time': 1203.0, 'finish_time': 1351.0}, {'job_id': 31, 'nodes': [4, 5, 6, 7], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1212.0, 'finish_time': 1363.0}]",0
1351.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 31, 'nodes': [4, 5, 6, 7], 'starting_time': 1207.0, 'finish_time': 1356.0}, {'job_id': 28, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1212.0, 'finish_time': 1363.0}, {'job_id': 30, 'nodes': [0, 1, 9, 10, 11, 14, 15], 'starting_time': 1351.0, 'finish_time': 1499.0}]",0
1356.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 28, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1212.0, 'finish_time': 1363.0}, {'job_id': 30, 'nodes': [0, 1, 9, 10, 11, 14, 15], 'starting_time': 1351.0, 'finish_time': 1499.0}, {'job_id': 38, 'nodes': [4, 5, 6, 7], 'starting_time': 1356.0, 'finish_time': 1506.0}]",0
1363.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 30, 'nodes': [0, 1, 9, 10, 11, 14, 15], 'starting_time': 1351.0, 'finish_time': 1499.0}, {'job_id': 38, 'nodes': [4, 5, 6, 7], 'starting_time': 1356.0, 'finish_time': 1506.0}, {'job_id': 32, 'nodes': [2, 3, 8, 12, 13], 'starting_time': 1363.0, 'finish_time': 1518.0}]",0
