type,starting_time,finish_time,allocated_resources,job_id,submission_time
idle,28096,28096,6 7 8 9,-1,28096
computing,28096,28247,6 7 8 9 10,628,3344
idle,28099,28099,4 5 12 13,-1,28099
idle,28099,28129,14,-1,28099
computing,28099,28248,4 5 11 12 13,629,3346
switching_off,28122,28127,15,-2,28122
sleeping,28127,28390,15,-4,28127
switching_off,28129,28134,14,-2,28129
sleeping,28134,28236,14,-4,28134
idle,28236,28241,0 1 2 3,-1,28236
switching_on,28236,28241,14,-3,28236
idle,28241,28241,14,-1,28241
computing,28241,28390,0 1 2 3 14,632,3357
idle,28247,28247,6 7 8 9 10,-1,28247
computing,28247,28399,6 7 8 9 10,633,3358
idle,28248,28248,4 5 11 12,-1,28248
idle,28248,28278,13,-1,28248
computing,28248,28394,4 5 11 12,634,3358
switching_off,28278,28283,13,-2,28278
sleeping,28283,28390,13,-4,28283
idle,28390,28390,0 1 2,-1,28390
idle,28390,28395,3 14,-1,28390
switching_on,28390,28395,13 15,-3,28390
computing,28390,28538,0 1 2,635,3366
idle,28394,28394,4 5 11,-1,28394
idle,28394,28424,12,-1,28394
computing,28394,28547,4 5 11,638,3376
idle,28395,28395,13 15,-1,28395
computing,28395,28545,3 13 14 15,636,3369
idle,28399,28399,6 7 8 9 10,-1,28399
computing,28399,28548,6 7 8 9 10,637,3372
switching_off,28424,28429,12,-2,28424
sleeping,28429,28538,12,-4,28429
idle,28538,28543,0 1 2,-1,28538
switching_on,28538,28543,12,-3,28538
idle,28543,28543,12,-1,28543
computing,28543,28693,0 1 2 12,639,3376
idle,28545,28545,3 13 14,-1,28545
idle,28545,28575,15,-1,28545
computing,28545,28695,3 13 14,640,3380
idle,28547,28547,4 5 11,-1,28547
computing,28547,28693,4 5 11,642,3403
idle,28548,28548,6 7 8 9 10,-1,28548
computing,28548,28696,6 7 8 9 10,641,3387
switching_off,28575,28580,15,-2,28575
sleeping,28580,28696,15,-4,28580
idle,28693,28693,0 1 2 4 5 11,-1,28693
idle,28693,28695,12,-1,28693
computing,28693,28842,0 1 2,643,3406
computing,28693,28846,4 5 11,644,3408
idle,28695,28695,3 13 14,-1,28695
computing,28695,28847,3 12 13 14,646,3417
idle,28696,28701,6 7 8 9 10,-1,28696
switching_on,28696,28701,15,-3,28696
idle,28701,28701,15,-1,28701
computing,28701,28852,6 7 8 9 10 15,645,3410
idle,28842,28846,0 1 2,-1,28842
idle,28846,28846,4 5,-1,28846
idle,28846,28847,11,-1,28846
computing,28846,28993,0 1 2 4 5,647,3421
idle,28847,28847,3 12 13 14,-1,28847
computing,28847,28995,3 11 12 13 14,648,3422
idle,28852,28852,6 7 8 9,-1,28852
idle,28852,28882,10 15,-1,28852
computing,28852,29000,6 7 8 9,649,3422
switching_off,28882,28887,10 15,-2,28882
sleeping,28887,28993,10 15,-4,28887
idle,28993,28993,0 1 2 4,-1,28993
idle,28993,28998,5,-1,28993
switching_on,28993,28998,10 15,-3,28993
computing,28993,29140,0 1 2 4,650,3422
idle,28995,28995,3 11 12 13 14,-1,28995
computing,28995,29144,3 11 12 13 14,651,3425
idle,28998,28998,10 15,-1,28998
computing,28998,29147,5 10 15,652,3426
idle,29000,29000,6 7 8,-1,29000
idle,29000,29030,9,-1,29000
computing,29000,29150,6 7 8,659,3453
switching_off,29030,29035,9,-2,29030
sleeping,29035,29140,9,-4,29035
idle,29140,29145,0 1 2 4,-1,29140
switching_on,29140,29145,9,-3,29140
idle,29144,29147,3 11 12 13,-1,29144
idle,29144,29150,14,-1,29144
idle,29145,29145,9,-1,29145
computing,29145,29296,0 1 2 4 9,653,3433
idle,29147,29147,5 10,-1,29147
idle,29147,29177,15,-1,29147
computing,29147,29295,3 5 10 11 12 13,654,3434
idle,29150,29150,6 7 8,-1,29150
computing,29150,29299,6 7 8 14,655,3440
switching_off,29177,29182,15,-2,29177
sleeping,29182,29295,15,-4,29182
idle,29295,29295,3 5 10 11,-1,29295
idle,29295,29300,12 13,-1,29295
switching_on,29295,29300,15,-3,29295
computing,29295,29443,3 5 10 11,656,3447
idle,29296,29296,0 1 2 4 9,-1,29296
computing,29296,29448,0 1 2 4 9,657,3448
idle,29299,29299,6 7 8 14,-1,29299
computing,29299,29451,6 7 8 14,658,3451
idle,29300,29300,15,-1,29300
computing,29300,29448,12 13 15,662,3463
idle,29443,29443,3 5 10 11,-1,29443
computing,29443,29590,3 5 10 11,661,3462
idle,29448,29448,0 1 2 4 9 12,-1,29448
idle,29448,29478,13 15,-1,29448
computing,29448,29598,0 1 2 4 9 12,660,3457
idle,29451,29451,6 7 8,-1,29451
idle,29451,29481,14,-1,29451
computing,29451,29600,6 7 8,663,3467
switching_off,29478,29483,13 15,-2,29478
switching_off,29481,29486,14,-2,29481
sleeping,29483,29590,13,-4,29483
sleeping,29483,29744,15,-4,29483
sleeping,29486,29744,14,-4,29486
idle,29590,29595,3 5 10 11,-1,29590
switching_on,29590,29595,13,-3,29590
idle,29595,29595,13,-1,29595
computing,29595,29744,3 5 10 11 13,664,3480
idle,29598,29598,0 1 2 4,-1,29598
idle,29598,29600,9 12,-1,29598
computing,29598,29747,0 1 2 4,665,3482
idle,29600,29600,6 7 8,-1,29600
computing,29600,29750,6 7 8 9 12,666,3488
idle,29744,29744,3 5 10 11,-1,29744
idle,29744,29749,13,-1,29744
switching_on,29744,29749,14 15,-3,29744
computing,29744,29893,3 5 10 11,667,3489
idle,29747,29747,0 1 2 4,-1,29747
computing,29747,29898,0 1 2 4,668,3490
idle,29749,29749,14 15,-1,29749
computing,29749,29901,13 14 15,691,3600
idle,29750,29750,6 7 8,-1,29750
idle,29750,29780,9 12,-1,29750
computing,29750,29902,6 7 8,706,3669
switching_off,29780,29785,9 12,-2,29780
sleeping,29785,29893,9 12,-4,29785
idle,29893,29898,3 5 10 11,-1,29893
switching_on,29893,29898,9 12,-3,29893
idle,29898,29898,0 1 2 4 9 12,-1,29898
computing,29898,30049,3 5 9 10 11 12,669,3496
computing,29898,30049,0 1 2 4,670,3499
idle,29901,29902,13 14 15,-1,29901
idle,29902,29902,6 7 8,-1,29902
computing,29902,30053,6 7 8 13 14 15,671,3500
idle,30049,30049,0 1 2 3 4 5 9 10 11 12,-1,30049
computing,30049,30199,0 1 2 3 4,672,3500
computing,30049,30204,5 9 10 11 12,673,3507
idle,30053,30053,6 7 8 13 14 15,-1,30053
computing,30053,30207,6 7 8 13 14 15,674,3509
idle,30199,30199,0 1 2 3 4,-1,30199
computing,30199,30351,0 1 2 3 4,675,3512
idle,30204,30204,5 9 10 11 12,-1,30204
computing,30204,30354,5 9 10 11 12,676,3516
idle,30207,30207,6 7 8 13 14 15,-1,30207
computing,30207,30356,6 7 8 13 14 15,677,3523
idle,30351,30351,0 1 2 3,-1,30351
idle,30351,30354,4,-1,30351
computing,30351,30503,0 1 2 3,678,3525
idle,30354,30354,5 9 10 11,-1,30354
idle,30354,30356,12,-1,30354
computing,30354,30503,4 5 9 10 11,679,3529
idle,30356,30356,6 7 8 13 14 15,-1,30356
computing,30356,30504,13 14 15,710,3684
computing,30356,30507,6 7 8 12,680,3530
idle,30503,30503,0 1 2 3 4 5 9 10,-1,30503
idle,30503,30504,11,-1,30503
computing,30503,30652,4 5 9 10,682,3534
computing,30503,30653,0 1 2 3,681,3534
idle,30504,30504,13 14,-1,30504
idle,30504,30507,15,-1,30504
computing,30504,30654,11 13 14,724,3718
idle,30507,30507,6 7 8 12,-1,30507
computing,30507,30657,6 7 8 12 15,683,3549
idle,30652,30652,4 5 9 10,-1,30652
computing,30652,30798,4 5 9 10,684,3549
idle,30653,30653,0 1 2 3,-1,30653
computing,30653,30802,0 1 2 3,685,3552
idle,30654,30654,11 13 14,-1,30654
computing,30654,30802,11 13 14,730,3747
idle,30657,30657,6 7 8 12 15,-1,30657
computing,30657,30805,6 7 8 12 15,686,3553
idle,30798,30798,4 5 9 10,-1,30798
computing,30798,30951,4 5 9 10,688,3559
idle,30802,30802,0 1 2 3 11,-1,30802
idle,30802,30805,13,-1,30802
idle,30802,30832,14,-1,30802
computing,30802,30953,0 1 2 3 11,687,3554
idle,30805,30805,6 7 8 12,-1,30805
idle,30805,30835,15,-1,30805
computing,30805,30956,6 7 8 12 13,689,3581
switching_off,30832,30837,14,-2,30832
switching_off,30835,30840,15,-2,30835
sleeping,30837,30953,14,-4,30837
sleeping,30840,30953,15,-4,30840
idle,30951,30951,4 5 9 10,-1,30951
computing,30951,31101,4 5 9 10,692,3603
idle,30953,30958,0 1 2 3 11,-1,30953
switching_on,30953,30958,14 15,-3,30953
idle,30956,30956,6 7 8 12,-1,30956
idle,30956,30986,13,-1,30956
computing,30956,31104,6 7 8 12,693,3608
idle,30958,30958,14 15,-1,30958
computing,30958,31108,0 1 2 3 11 14 15,690,3595
switching_off,30986,30991,13,-2,30986
sleeping,30991,31101,13,-4,30991
idle,31101,31106,4 5 9 10,-1,31101
switching_on,31101,31106,13,-3,31101
idle,31104,31104,6 7 8 12,-1,31104
computing,31104,31252,6 7 8 12,696,3615
idle,31106,31106,13,-1,31106
computing,31106,31255,4 5 9 10 13,694,3610
idle,31108,31108,0 1 2 3 11,-1,31108
idle,31108,31138,14 15,-1,31108
computing,31108,31256,0 1 2 3 11,695,3612
switching_off,31138,31143,14 15,-2,31138
sleeping,31143,31255,14 15,-4,31143
idle,31252,31252,6 7 8 12,-1,31252
computing,31252,31403,6 7 8 12,697,3620
idle,31255,31255,4 5 9 10,-1,31255
idle,31255,31260,13,-1,31255
switching_on,31255,31260,14 15,-3,31255
computing,31255,31408,4 5 9 10,698,3620
idle,31256,31256,0 1 2 3 11,-1,31256
computing,31256,31407,0 1 2 3 11,699,3630
idle,31260,31260,14 15,-1,31260
computing,31260,31407,13 14 15,742,3819
idle,31403,31403,6 7 8 12,-1,31403
computing,31403,31554,6 7 8 12,700,3637
idle,31407,31407,0 1 2 3 11 13 14 15,-1,31407
computing,31407,31555,13 14 15,747,3830
computing,31407,31561,0 1 2 3 11,701,3639
idle,31408,31408,4 5 9 10,-1,31408
computing,31408,31560,4 5 9 10,702,3639
idle,31554,31555,6 7 8 12,-1,31554
idle,31555,31555,13 14,-1,31555
idle,31555,31560,15,-1,31555
computing,31555,31700,6 7 8 12 13 14,703,3645
idle,31560,31560,4 5 9 10,-1,31560
computing,31560,31708,4 5 9 10 15,704,3647
idle,31561,31561,0 1 2 3 11,-1,31561
computing,31561,31712,0 1 2 3 11,705,3654
idle,31700,31700,6 7 8 12,-1,31700
idle,31700,31712,13,-1,31700
idle,31700,31730,14,-1,31700
computing,31700,31851,6 7 8 12,707,3670
idle,31708,31708,4 5 9 10,-1,31708
idle,31708,31738,15,-1,31708
computing,31708,31854,4 5 9 10,708,3675
idle,31712,31712,0 1 2 3 11,-1,31712
computing,31712,31860,0 1 2 3 11 13,709,3681
switching_off,31730,31735,14,-2,31730
sleeping,31735,31851,14,-4,31735
switching_off,31738,31743,15,-2,31738
sleeping,31743,31851,15,-4,31743
idle,31851,31856,6 7 8 12,-1,31851
switching_on,31851,31856,14 15,-3,31851
idle,31854,31854,4 5 9 10,-1,31854
computing,31854,32004,4 5 9 10,719,3705
idle,31856,31856,14 15,-1,31856
computing,31856,32005,6 7 8 12 14 15,711,3686
idle,31860,31860,0 1 2 3 11,-1,31860
idle,31860,31890,13,-1,31860
computing,31860,32010,0 1 2 3 11,712,3689
switching_off,31890,31895,13,-2,31890
sleeping,31895,32004,13,-4,31895
idle,32004,32009,4 5 9 10,-1,32004
switching_on,32004,32009,13,-3,32004
idle,32005,32005,6 7 8 12 14 15,-1,32005
computing,32005,32156,6 7 8 12 14 15,713,3691
idle,32009,32009,13,-1,32009
computing,32009,32160,4 5 9 10 13,714,3695
idle,32010,32010,0 1 2 3 11,-1,32010
computing,32010,32159,0 1 2 3 11,715,3701
idle,32156,32156,6 7 8 12 14 15,-1,32156
computing,32156,32307,6 7 8 12 14 15,716,3702
idle,32159,32159,0 1 2 3 11,-1,32159
computing,32159,32308,0 1 2 3 11,717,3703
idle,32160,32160,4 5 9 10 13,-1,32160
computing,32160,32309,4 5 9 10 13,718,3705
idle,32307,32307,6 7 8 12,-1,32307
idle,32307,32309,14 15,-1,32307
computing,32307,32458,6 7 8 12,720,3708
idle,32308,32308,0 1 2 3 11,-1,32308
computing,32308,32462,0 1 2 3 11,721,3708
idle,32309,32309,4 5 9 10 13,-1,32309
computing,32309,32458,13 14 15,769,3933
computing,32309,32459,4 5 9 10,722,3714
idle,32458,32458,6 7 8 12 13 14 15,-1,32458
computing,32458,32611,6 7 8 12 13 14 15,723,3714
idle,32459,32459,4 5 9 10,-1,32459
computing,32459,32608,4 5 9 10,725,3732
idle,32462,32462,0 1 2 3,-1,32462
idle,32462,32492,11,-1,32462
computing,32462,32613,0 1 2 3,726,3735
switching_off,32492,32497,11,-2,32492
sleeping,32497,32608,11,-4,32497
idle,32608,32613,4 5 9 10,-1,32608
switching_on,32608,32613,11,-3,32608
idle,32611,32611,6 7 8 12 13 14,-1,32611
idle,32611,32613,15,-1,32611
computing,32611,32762,6 7 8 12 13 14,728,3746
idle,32613,32613,0 1 2 3 11,-1,32613
computing,32613,32762,4 5 9 10 11,727,3742
computing,32613,32763,0 1 2 3 15,731,3753
idle,32762,32762,4 5 6 7 8 9 10 11 12 13 14,-1,32762
computing,32762,32909,4 5 6 7 8 9 10,729,3746
computing,32762,32911,11 12 13 14,732,3754
idle,32763,32763,0 1 2 3 15,-1,32763
computing,32763,32911,0 1 2 3 15,733,3758
idle,32909,32909,4 5 6 7 8 9 10,-1,32909
computing,32909,33058,4 5 6 7,734,3761
computing,32909,33061,8 9 10,749,3840
idle,32911,32911,0 1 2 3 11 12 13 14 15,-1,32911
computing,32911,33058,12 13 14 15,767,3928
computing,32911,33061,0 1 2 3 11,735,3769
idle,33058,33058,4 5 6 7 12 13,-1,33058
idle,33058,33061,14,-1,33058
idle,33058,33088,15,-1,33058
computing,33058,33208,4 5 6 7 12 13,736,3777
idle,33061,33061,0 1 2 3 8 9 10 11,-1,33061
computing,33061,33209,0 1 2 3,737,3779
computing,33061,33210,8 9 10 11 14,738,3783
switching_off,33088,33093,15,-2,33088
sleeping,33093,33210,15,-4,33093
idle,33208,33208,4 5 6 7 12,-1,33208
idle,33208,33209,13,-1,33208
computing,33208,33354,4 5 6 7 12,739,3789
idle,33209,33209,0 1 2 3,-1,33209
computing,33209,33358,0 1 2 3 13,740,3793
idle,33210,33215,8 9 10 11 14,-1,33210
switching_on,33210,33215,15,-3,33210
idle,33215,33215,15,-1,33215
computing,33215,33367,8 9 10 11 14 15,741,3795
idle,33354,33354,4 5 6 7 12,-1,33354
computing,33354,33503,4 5 6 7 12,743,3820
idle,33358,33358,0 1 2 3,-1,33358
idle,33358,33367,13,-1,33358
computing,33358,33508,0 1 2 3,744,3823
idle,33367,33367,8 9 10 11 14 15,-1,33367
computing,33367,33518,8 9 10 11,745,3828
computing,33367,33521,13 14 15,752,3856
idle,33503,33503,4 5 6 7,-1,33503
idle,33503,33518,12,-1,33503
computing,33503,33653,4 5 6 7,746,3828
idle,33508,33508,0 1 2,-1,33508
idle,33508,33518,3,-1,33508
computing,33508,33661,0 1 2,755,3874
idle,33518,33518,8 9 10 11,-1,33518
computing,33518,33670,3 8 9 10 11 12,748,3838
idle,33521,33551,13 14 15,-1,33521
switching_off,33551,33556,13 14 15,-2,33551
sleeping,33556,33653,13 14,-4,33556
sleeping,33556,33661,15,-4,33556
idle,33653,33658,4 5 6 7,-1,33653
switching_on,33653,33658,13 14,-3,33653
idle,33658,33658,13 14,-1,33658
computing,33658,33808,4 5 6 7 13 14,750,3848
idle,33661,33666,0 1 2,-1,33661
switching_on,33661,33666,15,-3,33661
idle,33666,33666,15,-1,33666
computing,33666,33814,0 1 2 15,753,3860
idle,33670,33670,3 8 9 10 11,-1,33670
idle,33670,33700,12,-1,33670
computing,33670,33823,3 8 9 10 11,754,3861
switching_off,33700,33705,12,-2,33700
sleeping,33705,33808,12,-4,33705
idle,33808,33813,4 5 6 7 13,-1,33808
switching_on,33808,33813,12,-3,33808
idle,33808,33814,14,-1,33808
idle,33813,33813,12,-1,33813
computing,33813,33963,4 5 6 7 12 13,756,3878
idle,33814,33814,0 1 2 15,-1,33814
computing,33814,33961,0 1 2 14 15,757,3882
idle,33823,33823,3 8 9 10,-1,33823
idle,33823,33853,11,-1,33823
computing,33823,33972,3 8 9 10,758,3882
switching_off,33853,33858,11,-2,33853
sleeping,33858,33961,11,-4,33858
idle,33961,33961,0 1 2,-1,33961
idle,33961,33966,14 15,-1,33961
switching_on,33961,33966,11,-3,33961
computing,33961,34114,0 1 2,759,3885
idle,33963,33963,4 5 6 7 12 13,-1,33963
computing,33963,34108,4 5 6 7 12 13,760,3898
idle,33966,33966,11,-1,33966
computing,33966,34115,11 14 15,774,3945
idle,33972,33972,3 8 9 10,-1,33972
computing,33972,34123,3 8 9 10,762,3903
idle,34108,34108,4 5 6 7 12 13,-1,34108
computing,34108,34258,4 5 6 7 12 13,761,3901
idle,34114,34115,0 1 2,-1,34114
idle,34115,34115,11 14,-1,34115
idle,34115,34123,15,-1,34115
computing,34115,34264,0 1 2 11 14,763,3908
idle,34123,34123,3 8 9 10,-1,34123
computing,34123,34274,3 8 9 10 15,764,3909
idle,34258,34258,4 5 6 7,-1,34258
idle,34258,34264,12,-1,34258
idle,34258,34274,13,-1,34258
computing,34258,34407,4 5 6 7,765,3909
idle,34264,34264,0 1 2 11,-1,34264
idle,34264,34294,14,-1,34264
computing,34264,34417,0 1 2 11 12,766,3919
idle,34274,34274,3 8 9 10,-1,34274
idle,34274,34304,15,-1,34274
computing,34274,34426,3 8 9 10 13,768,3931
switching_off,34294,34299,14,-2,34294
sleeping,34299,34407,14,-4,34299
switching_off,34304,34309,15,-2,34304
sleeping,34309,34426,15,-4,34309
idle,34407,34412,4 5 6 7,-1,34407
switching_on,34407,34412,14,-3,34407
idle,34412,34412,14,-1,34412
computing,34412,34562,4 5 6 7 14,770,3933
idle,34417,34417,0 1 2 11,-1,34417
idle,34417,34431,12,-1,34417
computing,34417,34567,0 1 2 11,771,3934
idle,34426,34426,3 8 9 10,-1,34426
idle,34426,34431,13,-1,34426
switching_on,34426,34431,15,-3,34426
computing,34426,34578,3 8 9 10,772,3935
idle,34431,34431,15,-1,34431
computing,34431,34582,12 13 15,782,3971
idle,34562,34562,4 5 6 7,-1,34562
idle,34562,34567,14,-1,34562
computing,34562,34712,4 5 6 7,773,3941
idle,34567,34567,0 1 2 11,-1,34567
computing,34567,34713,0 1 2 11 14,775,3945
idle,34578,34578,3 8 9 10,-1,34578
computing,34578,34727,3 8 9 10,776,3946
idle,34582,34582,12 13 15,-1,34582
computing,34582,34731,12 13 15,788,4029
idle,34712,34712,4 5 6 7,-1,34712
computing,34712,34862,4 5 6 7,777,3948
idle,34713,34713,0 1 2 11 14,-1,34713
computing,34713,34863,0 1 2 11 14,778,3951
idle,34727,34731,3 8 9 10,-1,34727
idle,34731,34731,12,-1,34731
idle,34731,34761,13 15,-1,34731
computing,34731,34879,3 8 9 10 12,779,3956
switching_off,34761,34766,13 15,-2,34761
sleeping,34766,34862,13,-4,34766
sleeping,34766,34863,15,-4,34766
idle,34862,34867,4 5 6 7,-1,34862
switching_on,34862,34867,13,-3,34862
idle,34863,34868,0 1 2 11 14,-1,34863
switching_on,34863,34868,15,-3,34863
idle,34867,34867,13,-1,34867
computing,34867,35014,4 5 6 7 13,780,3957
idle,34868,34868,15,-1,34868
computing,34868,35017,0 1 2 11 14 15,781,3961
idle,34879,34879,3 8 9 10 12,-1,34879
computing,34879,35030,3 8 9 10 12,783,3975
idle,35014,35014,4 5 6 7,-1,35014
idle,35014,35017,13,-1,35014
computing,35014,35161,4 5 6 7,784,3998
idle,35017,35017,0 1 2 11 14,-1,35017
idle,35017,35030,15,-1,35017
computing,35017,35166,0 1 2 11 13 14,785,4014
idle,35030,35030,3 8 9 10 12,-1,35030
computing,35030,35180,3 8 9 10 12 15,786,4016
idle,35161,35161,4 5 6 7,-1,35161
computing,35161,35311,4 5 6 7,787,4028
idle,35166,35166,0 1 2 11 13,-1,35166
idle,35166,35196,14,-1,35166
computing,35166,35314,0 1 2 11 13,789,4044
idle,35180,35180,3 8 9 10,-1,35180
idle,35180,35210,12 15,-1,35180
computing,35180,35332,3 8 9 10,790,4045
switching_off,35196,35201,14,-2,35196
sleeping,35201,35332,14,-4,35201
switching_off,35210,35215,12 15,-2,35210
sleeping,35215,35311,12,-4,35215
sleeping,35215,35485,15,-4,35215
idle,35311,35316,4 5 6 7,-1,35311
switching_on,35311,35316,12,-3,35311
idle,35314,35314,0 1 2 11 13,-1,35314
computing,35314,35465,0 1 2 11 13,792,4055
idle,35316,35316,12,-1,35316
computing,35316,35466,4 5 6 7 12,791,4046
idle,35332,35337,3 8 9 10,-1,35332
switching_on,35332,35337,14,-3,35332
idle,35337,35337,14,-1,35337
computing,35337,35485,3 8 9 10 14,793,4061
idle,35465,35465,0 1 2 11,-1,35465
idle,35465,35490,13,-1,35465
computing,35465,35612,0 1 2 11,794,4067
idle,35466,35466,4 5 6 7 12,-1,35466
computing,35466,35618,4 5 6 7 12,795,4069
idle,35485,35485,3 8 9 10,-1,35485
idle,35485,35490,14,-1,35485
switching_on,35485,35490,15,-3,35485
computing,35485,35634,3 8 9 10,796,4074
idle,35490,35490,15,-1,35490
computing,35490,35640,13 14 15,797,4074
idle,35612,35612,0 1 2 11,-1,35612
computing,35612,35762,0 1 2 11,798,4081
idle,35618,35618,4 5 6 7 12,-1,35618
computing,35618,35767,4 5 6 7 12,799,4101
idle,35634,35640,3 8 9 10,-1,35634
idle,35640,35640,13,-1,35640
idle,35640,35670,14 15,-1,35640
computing,35640,35788,3 8 9 10 13,800,4101
switching_off,35670,35675,14 15,-2,35670
sleeping,35675,35762,14,-4,35675
sleeping,35675,35767,15,-4,35675
idle,35762,35767,0 1 2 11,-1,35762
switching_on,35762,35767,14,-3,35762
idle,35767,35767,14,-1,35767
idle,35767,35772,4 5 6 7 12,-1,35767
switching_on,35767,35772,15,-3,35767
computing,35767,35917,0 1 2 11 14,801,4102
idle,35772,35772,15,-1,35772
computing,35772,35926,4 5 6 7 12 15,802,4103
idle,35788,35788,3 8 9 10,-1,35788
idle,35788,35818,13,-1,35788
computing,35788,35937,3 8 9 10,804,4108
switching_off,35818,35823,13,-2,35818
sleeping,35823,35917,13,-4,35823
idle,35917,35922,0 1 2 11 14,-1,35917
switching_on,35917,35922,13,-3,35917
idle,35922,35922,13,-1,35922
computing,35922,36072,0 1 2 11 13 14,803,4106
idle,35926,35926,4 5 6 7,-1,35926
idle,35926,35937,12 15,-1,35926
computing,35926,36077,4 5 6 7,805,4109
idle,35937,35937,3 8 9 10,-1,35937
computing,35937,36085,3 8 9,806,4111
computing,35937,36088,10 12 15,812,4138
idle,36072,36072,0 1 2 11,-1,36072
idle,36072,36088,13 14,-1,36072
computing,36072,36224,0 1 2 11,807,4121
idle,36077,36077,4 5 6 7,-1,36077
computing,36077,36229,4 5 6 7,808,4122
idle,36085,36088,3 8 9,-1,36085
idle,36088,36088,10 12,-1,36088
idle,36088,36118,15,-1,36088
computing,36088,36238,3 8 9 10 12 13 14,809,4123
switching_off,36118,36123,15,-2,36118
sleeping,36123,36224,15,-4,36123
idle,36224,36229,0 1 2 11,-1,36224
switching_on,36224,36229,15,-3,36224
idle,36229,36229,4 5 6 7 15,-1,36229
computing,36229,36379,4 5 6 7,813,4140
computing,36229,36380,0 1 2 11 15,810,4123
idle,36238,36238,3 8 9 10 12 13,-1,36238
idle,36238,36268,14,-1,36238
computing,36238,36389,3 8 9 10 12 13,811,4137
switching_off,36268,36273,14,-2,36268
sleeping,36273,36379,14,-4,36273
idle,36379,36384,4 5 6 7,-1,36379
switching_on,36379,36384,14,-3,36379
idle,36380,36380,0 1 2 11,-1,36380
idle,36380,36410,15,-1,36380
computing,36380,36529,0 1 2 11,815,4175
idle,36384,36384,14,-1,36384
computing,36384,36534,4 5 6 7 14,814,4153
idle,36389,36389,3 8 9 10 12,-1,36389
idle,36389,36419,13,-1,36389
computing,36389,36538,3 8 9 10 12,816,4176
switching_off,36410,36415,15,-2,36410
sleeping,36415,36529,15,-4,36415
switching_off,36419,36424,13,-2,36419
sleeping,36424,36529,13,-4,36424
idle,36529,36534,0 1 2 11,-1,36529
switching_on,36529,36534,13 15,-3,36529
idle,36534,36534,4 5 6 13 15,-1,36534
idle,36534,36538,7,-1,36534
idle,36534,36564,14,-1,36534
computing,36534,36685,0 1 2 11 13 15,817,4182
computing,36534,36687,4 5 6,818,4182
idle,36538,36538,3 8 9 10,-1,36538
idle,36538,36568,12,-1,36538
computing,36538,36689,3 7 8 9 10,819,4192
switching_off,36564,36569,14,-2,36564
switching_off,36568,36573,12,-2,36568
sleeping,36569,36685,14,-4,36569
sleeping,36573,36685,12,-4,36573
idle,36685,36685,0 1 2 11,-1,36685
idle,36685,36690,13 15,-1,36685
switching_on,36685,36690,12 14,-3,36685
computing,36685,36839,0 1 2 11,820,4193
idle,36687,36687,4 5 6,-1,36687
computing,36687,36839,4 5 6,823,4200
idle,36689,36689,3 7 8 9,-1,36689
idle,36689,36719,10,-1,36689
computing,36689,36841,3 7 8 9,822,4197
idle,36690,36690,12 14,-1,36690
computing,36690,36840,12 13 14 15,821,4194
switching_off,36719,36724,10,-2,36719
sleeping,36724,36839,10,-4,36724
idle,36839,36839,0 1 2 4,-1,36839
idle,36839,36840,11,-1,36839
idle,36839,36844,5 6,-1,36839
switching_on,36839,36844,10,-3,36839
computing,36839,36989,0 1 2 4,824,4206
idle,36840,36840,12 13 14 15,-1,36840
computing,36840,36989,11 12 13 14 15,825,4209
idle,36841,36841,3 7 8 9,-1,36841
computing,36841,36993,3 7 8 9,828,4215
idle,36844,36844,10,-1,36844
computing,36844,36997,5 6 10,829,4219
idle,36989,36989,0 1 2 4 11 12,-1,36989
idle,36989,36993,13 14,-1,36989
idle,36989,36997,15,-1,36989
computing,36989,37137,0 1 2 4 11 12,826,4211
idle,36993,36993,3 7 8 9,-1,36993
computing,36993,37141,3 7 8 9 13 14,827,4212
idle,36997,36997,5 6 10,-1,36997
computing,36997,37149,5 6 10 15,831,4223
idle,37137,37137,0 1 2 4 11,-1,37137
idle,37137,37141,12,-1,37137
computing,37137,37288,0 1 2 4 11,830,4222
idle,37141,37141,3 7 8 9,-1,37141
idle,37141,37149,13,-1,37141
idle,37141,37171,14,-1,37141
computing,37141,37293,3 7 8 9 12,832,4226
idle,37149,37149,5 6 10,-1,37149
idle,37149,37179,15,-1,37149
computing,37149,37298,5 6 10 13,834,4230
switching_off,37171,37176,14,-2,37171
sleeping,37176,37288,14,-4,37176
switching_off,37179,37184,15,-2,37179
sleeping,37184,37288,15,-4,37184
idle,37288,37288,0 1 2 4,-1,37288
idle,37288,37293,11,-1,37288
switching_on,37288,37293,14 15,-3,37288
computing,37288,37437,0 1 2 4,835,4231
idle,37293,37293,3 7 8 9 12 14 15,-1,37293
computing,37293,37443,3 7 8 9 12,836,4236
computing,37293,37444,11 14 15,846,4290
idle,37298,37298,5 6 10 13,-1,37298
computing,37298,37446,5 6 10 13,837,4238
idle,37437,37437,0 1 2,-1,37437
idle,37437,37443,4,-1,37437
computing,37437,37588,0 1 2,878,4436
idle,37443,37443,3 7 8 9 12,-1,37443
computing,37443,37593,3 4 7 8 9 12,838,4240
idle,37444,37444,11 14 15,-1,37444
computing,37444,37593,11 14 15,888,4480
idle,37446,37446,5 6 10 13,-1,37446
computing,37446,37595,5 6 10 13,839,4262
idle,37588,37588,0 1 2,-1,37588
computing,37588,37740,0 1 2,889,4482
idle,37593,37593,3 4 7 8 9 11 12 14,-1,37593
idle,37593,37595,15,-1,37593
