time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
448,0,[],0,[],0,[],0,[],8,"[{'job_id': 6, 'nodes': [3, 4], 'starting_time': 303, 'finish_time': 450}, {'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 448, 'finish_time': 597}, {'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}]",0
450,0,[],0,[],0,[],2,"[3, 4]",6,"[{'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 448, 'finish_time': 597}, {'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}]",0
480,0,[],0,[],2,"[3, 4]",0,[],6,"[{'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 448, 'finish_time': 597}, {'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}]",0
485,2,"[3, 4]",0,[],0,[],0,[],6,"[{'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 448, 'finish_time': 597}, {'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}]",0
592,1,[4],1,[3],0,[],0,[],6,"[{'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 448, 'finish_time': 597}, {'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}]",0
594,0,[],2,"[3, 4]",0,[],0,[],6,"[{'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 448, 'finish_time': 597}, {'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}]",0
597,0,[],1,[4],0,[],0,[],7,"[{'job_id': 8, 'nodes': [5, 6, 7], 'starting_time': 448, 'finish_time': 599}, {'job_id': 9, 'nodes': [0, 1, 2, 3], 'starting_time': 597, 'finish_time': 748}]",0
599,0,[],0,[],0,[],0,[],8,"[{'job_id': 9, 'nodes': [0, 1, 2, 3], 'starting_time': 597, 'finish_time': 748}, {'job_id': 10, 'nodes': [4, 5, 6, 7], 'starting_time': 599, 'finish_time': 751}]",0
748,0,[],0,[],0,[],2,"[2, 3]",6,"[{'job_id': 10, 'nodes': [4, 5, 6, 7], 'starting_time': 599, 'finish_time': 751}, {'job_id': 11, 'nodes': [0, 1], 'starting_time': 748, 'finish_time': 898}]",0
751,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 11, 'nodes': [0, 1], 'starting_time': 748, 'finish_time': 898}, {'job_id': 12, 'nodes': [2, 3, 4], 'starting_time': 751, 'finish_time': 902}]",0
