time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
0,0,[],0,[],0,[],7,"[1, 2, 3, 4, 5, 6, 7]",1,"[{'job_id': 1, 'nodes': [0], 'starting_time': 0, 'finish_time': 51}, {'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}]",0
1,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 1, 'nodes': [0], 'starting_time': 0, 'finish_time': 51}, {'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}]",0
30,0,[],0,[],4,"[4, 5, 6, 7]",0,[],4,"[{'job_id': 1, 'nodes': [0], 'starting_time': 0, 'finish_time': 51}, {'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}]",0
35,2,"[6, 7]",2,"[4, 5]",0,[],0,[],4,"[{'job_id': 1, 'nodes': [0], 'starting_time': 0, 'finish_time': 51}, {'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}]",0
40,2,"[6, 7]",0,[],0,[],0,[],6,"[{'job_id': 1, 'nodes': [0], 'starting_time': 0, 'finish_time': 51}, {'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}]",0
46,0,[],2,"[6, 7]",0,[],0,[],6,"[{'job_id': 1, 'nodes': [0], 'starting_time': 0, 'finish_time': 51}, {'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}]",0
51,0,[],0,[],0,[],0,[],8,"[{'job_id': 2, 'nodes': [1, 2, 3], 'starting_time': 1, 'finish_time': 53}, {'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}, {'job_id': 4, 'nodes': [0, 6, 7], 'starting_time': 51, 'finish_time': 101}]",0
53,0,[],0,[],0,[],3,"[1, 2, 3]",5,"[{'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}, {'job_id': 4, 'nodes': [0, 6, 7], 'starting_time': 51, 'finish_time': 101}]",0
83,0,[],0,[],1,[1],2,"[2, 3]",5,"[{'job_id': 3, 'nodes': [4, 5], 'starting_time': 40, 'finish_time': 85}, {'job_id': 4, 'nodes': [0, 6, 7], 'starting_time': 51, 'finish_time': 101}]",0
85,0,[],0,[],1,[1],0,[],7,"[{'job_id': 4, 'nodes': [0, 6, 7], 'starting_time': 51, 'finish_time': 101}, {'job_id': 5, 'nodes': [2, 3, 4, 5], 'starting_time': 85, 'finish_time': 131}]",0
88,1,[1],0,[],0,[],0,[],7,"[{'job_id': 4, 'nodes': [0, 6, 7], 'starting_time': 51, 'finish_time': 101}, {'job_id': 5, 'nodes': [2, 3, 4, 5], 'starting_time': 85, 'finish_time': 131}]",0
96,0,[],1,[1],0,[],0,[],7,"[{'job_id': 4, 'nodes': [0, 6, 7], 'starting_time': 51, 'finish_time': 101}, {'job_id': 5, 'nodes': [2, 3, 4, 5], 'starting_time': 85, 'finish_time': 131}]",0
101,0,[],0,[],0,[],0,[],8,"[{'job_id': 5, 'nodes': [2, 3, 4, 5], 'starting_time': 85, 'finish_time': 131}, {'job_id': 6, 'nodes': [0, 1, 6, 7], 'starting_time': 101, 'finish_time': 152}]",0
131,0,[],0,[],0,[],1,[5],7,"[{'job_id': 6, 'nodes': [0, 1, 6, 7], 'starting_time': 101, 'finish_time': 152}, {'job_id': 7, 'nodes': [2, 3, 4], 'starting_time': 131, 'finish_time': 179}]",0
152,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 7, 'nodes': [2, 3, 4], 'starting_time': 131, 'finish_time': 179}, {'job_id': 8, 'nodes': [0, 1, 5], 'starting_time': 152, 'finish_time': 202}]",0
179,0,[],0,[],0,[],1,[7],7,"[{'job_id': 8, 'nodes': [0, 1, 5], 'starting_time': 152, 'finish_time': 202}, {'job_id': 9, 'nodes': [2, 3, 4, 6], 'starting_time': 179, 'finish_time': 227}]",0
182,0,[],0,[],1,[7],0,[],7,"[{'job_id': 8, 'nodes': [0, 1, 5], 'starting_time': 152, 'finish_time': 202}, {'job_id': 9, 'nodes': [2, 3, 4, 6], 'starting_time': 179, 'finish_time': 227}]",0
187,1,[7],0,[],0,[],0,[],7,"[{'job_id': 8, 'nodes': [0, 1, 5], 'starting_time': 152, 'finish_time': 202}, {'job_id': 9, 'nodes': [2, 3, 4, 6], 'starting_time': 179, 'finish_time': 227}]",0
202,1,[7],0,[],0,[],0,[],7,"[{'job_id': 9, 'nodes': [2, 3, 4, 6], 'starting_time': 179, 'finish_time': 227}, {'job_id': 10, 'nodes': [0, 1, 5], 'starting_time': 202, 'finish_time': 253}]",0
222,0,[],1,[7],0,[],0,[],7,"[{'job_id': 9, 'nodes': [2, 3, 4, 6], 'starting_time': 179, 'finish_time': 227}, {'job_id': 10, 'nodes': [0, 1, 5], 'starting_time': 202, 'finish_time': 253}]",0
227,0,[],0,[],0,[],0,[],8,"[{'job_id': 10, 'nodes': [0, 1, 5], 'starting_time': 202, 'finish_time': 253}, {'job_id': 11, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 227, 'finish_time': 280}]",0
253,0,[],0,[],0,[],0,[],8,"[{'job_id': 11, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 227, 'finish_time': 280}, {'job_id': 13, 'nodes': [0, 1, 5], 'starting_time': 253, 'finish_time': 303}]",0
280,0,[],0,[],0,[],0,[],8,"[{'job_id': 13, 'nodes': [0, 1, 5], 'starting_time': 253, 'finish_time': 303}, {'job_id': 12, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 280, 'finish_time': 330}]",0
303,0,[],0,[],0,[],0,[],8,"[{'job_id': 12, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 280, 'finish_time': 330}, {'job_id': 16, 'nodes': [0, 1, 5], 'starting_time': 303, 'finish_time': 351}]",0
330,0,[],0,[],0,[],1,[7],7,"[{'job_id': 16, 'nodes': [0, 1, 5], 'starting_time': 303, 'finish_time': 351}, {'job_id': 14, 'nodes': [2, 3, 4, 6], 'starting_time': 330, 'finish_time': 383}]",0
351,0,[],0,[],0,[],1,[7],7,"[{'job_id': 14, 'nodes': [2, 3, 4, 6], 'starting_time': 330, 'finish_time': 383}, {'job_id': 17, 'nodes': [0, 1, 5], 'starting_time': 351, 'finish_time': 400}]",0
360,0,[],0,[],1,[7],0,[],7,"[{'job_id': 14, 'nodes': [2, 3, 4, 6], 'starting_time': 330, 'finish_time': 383}, {'job_id': 17, 'nodes': [0, 1, 5], 'starting_time': 351, 'finish_time': 400}]",0
365,1,[7],0,[],0,[],0,[],7,"[{'job_id': 14, 'nodes': [2, 3, 4, 6], 'starting_time': 330, 'finish_time': 383}, {'job_id': 17, 'nodes': [0, 1, 5], 'starting_time': 351, 'finish_time': 400}]",0
378,0,[],1,[7],0,[],0,[],7,"[{'job_id': 14, 'nodes': [2, 3, 4, 6], 'starting_time': 330, 'finish_time': 383}, {'job_id': 17, 'nodes': [0, 1, 5], 'starting_time': 351, 'finish_time': 400}]",0
383,0,[],0,[],0,[],0,[],8,"[{'job_id': 17, 'nodes': [0, 1, 5], 'starting_time': 351, 'finish_time': 400}, {'job_id': 15, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 383, 'finish_time': 433}]",0
400,0,[],0,[],0,[],0,[],8,"[{'job_id': 15, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 383, 'finish_time': 433}, {'job_id': 19, 'nodes': [0, 1, 5], 'starting_time': 400, 'finish_time': 451}]",0
433,0,[],0,[],0,[],0,[],8,"[{'job_id': 19, 'nodes': [0, 1, 5], 'starting_time': 400, 'finish_time': 451}, {'job_id': 18, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 433, 'finish_time': 482}]",0
451,0,[],0,[],0,[],0,[],8,"[{'job_id': 18, 'nodes': [2, 3, 4, 6, 7], 'starting_time': 433, 'finish_time': 482}, {'job_id': 20, 'nodes': [0, 1, 5], 'starting_time': 451, 'finish_time': 502}]",0
482,0,[],0,[],0,[],1,[7],7,"[{'job_id': 20, 'nodes': [0, 1, 5], 'starting_time': 451, 'finish_time': 502}, {'job_id': 21, 'nodes': [2, 3], 'starting_time': 482, 'finish_time': 532}, {'job_id': 29, 'nodes': [4, 6], 'starting_time': 482, 'finish_time': 531}]",0
502,0,[],0,[],0,[],0,[],8,"[{'job_id': 21, 'nodes': [2, 3], 'starting_time': 482, 'finish_time': 532}, {'job_id': 29, 'nodes': [4, 6], 'starting_time': 482, 'finish_time': 531}, {'job_id': 22, 'nodes': [0, 1, 5, 7], 'starting_time': 502, 'finish_time': 548}]",0
531,0,[],0,[],0,[],2,"[4, 6]",6,"[{'job_id': 21, 'nodes': [2, 3], 'starting_time': 482, 'finish_time': 532}, {'job_id': 22, 'nodes': [0, 1, 5, 7], 'starting_time': 502, 'finish_time': 548}]",0
532,0,[],0,[],0,[],1,[6],7,"[{'job_id': 22, 'nodes': [0, 1, 5, 7], 'starting_time': 502, 'finish_time': 548}, {'job_id': 25, 'nodes': [2, 3, 4], 'starting_time': 532, 'finish_time': 581}]",0
548,0,[],0,[],0,[],0,[],8,"[{'job_id': 25, 'nodes': [2, 3, 4], 'starting_time': 532, 'finish_time': 581}, {'job_id': 23, 'nodes': [0, 1, 5, 6, 7], 'starting_time': 548, 'finish_time': 600}]",0
