time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
208,-4,[],0,[],0,[],5,[5],7,"[{'job_id': 15, 'nodes': [0, 6], 'starting_time': 159, 'finish_time': 210}, {'job_id': 16, 'nodes': [7], 'starting_time': 172, 'finish_time': 222}, {'job_id': 17, 'nodes': [1, 2], 'starting_time': 173, 'finish_time': 221}, {'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}]",0
210,-4,[],0,[],0,[],4,[],8,"[{'job_id': 16, 'nodes': [7], 'starting_time': 172, 'finish_time': 222}, {'job_id': 17, 'nodes': [1, 2], 'starting_time': 173, 'finish_time': 221}, {'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}, {'job_id': 19, 'nodes': [0, 5, 6], 'starting_time': 210, 'finish_time': 260}]",0
221,-4,[],0,[],0,[],6,"[1, 2]",6,"[{'job_id': 16, 'nodes': [7], 'starting_time': 172, 'finish_time': 222}, {'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}, {'job_id': 19, 'nodes': [0, 5, 6], 'starting_time': 210, 'finish_time': 260}]",0
222,-4,[],0,[],0,[],4,[],8,"[{'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}, {'job_id': 19, 'nodes': [0, 5, 6], 'starting_time': 210, 'finish_time': 260}, {'job_id': 20, 'nodes': [1, 2, 7], 'starting_time': 222, 'finish_time': 271}]",0
254,-4,[],0,[],0,[],5,[4],7,"[{'job_id': 19, 'nodes': [0, 5, 6], 'starting_time': 210, 'finish_time': 260}, {'job_id': 20, 'nodes': [1, 2, 7], 'starting_time': 222, 'finish_time': 271}, {'job_id': 21, 'nodes': [3], 'starting_time': 254, 'finish_time': 304}]",0
260,-4,[],0,[],0,[],4,[],8,"[{'job_id': 20, 'nodes': [1, 2, 7], 'starting_time': 222, 'finish_time': 271}, {'job_id': 21, 'nodes': [3], 'starting_time': 254, 'finish_time': 304}, {'job_id': 22, 'nodes': [0, 4], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [5, 6], 'starting_time': 260, 'finish_time': 312}]",0
271,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 21, 'nodes': [3], 'starting_time': 254, 'finish_time': 304}, {'job_id': 22, 'nodes': [0, 4], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [5, 6], 'starting_time': 260, 'finish_time': 312}, {'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 25, 'nodes': [2], 'starting_time': 271, 'finish_time': 318}]",0
301,-4,[],0,[],1,[7],4,[],7,"[{'job_id': 21, 'nodes': [3], 'starting_time': 254, 'finish_time': 304}, {'job_id': 22, 'nodes': [0, 4], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [5, 6], 'starting_time': 260, 'finish_time': 312}, {'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 25, 'nodes': [2], 'starting_time': 271, 'finish_time': 318}]",0
304,-4,[],0,[],1,[7],5,[3],6,"[{'job_id': 22, 'nodes': [0, 4], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [5, 6], 'starting_time': 260, 'finish_time': 312}, {'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 25, 'nodes': [2], 'starting_time': 271, 'finish_time': 318}]",0
306,-3,[7],0,[],0,[],5,[3],6,"[{'job_id': 22, 'nodes': [0, 4], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [5, 6], 'starting_time': 260, 'finish_time': 312}, {'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 25, 'nodes': [2], 'starting_time': 271, 'finish_time': 318}]",0
311,-3,[7],0,[],0,[],4,[],7,"[{'job_id': 23, 'nodes': [5, 6], 'starting_time': 260, 'finish_time': 312}, {'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 25, 'nodes': [2], 'starting_time': 271, 'finish_time': 318}, {'job_id': 26, 'nodes': [0, 3, 4], 'starting_time': 311, 'finish_time': 361}]",0
312,-3,[7],0,[],0,[],4,[],7,"[{'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 25, 'nodes': [2], 'starting_time': 271, 'finish_time': 318}, {'job_id': 26, 'nodes': [0, 3, 4], 'starting_time': 311, 'finish_time': 361}, {'job_id': 27, 'nodes': [5, 6], 'starting_time': 312, 'finish_time': 363}]",0
318,-4,[],1,[7],0,[],5,[2],6,"[{'job_id': 24, 'nodes': [1], 'starting_time': 271, 'finish_time': 323}, {'job_id': 26, 'nodes': [0, 3, 4], 'starting_time': 311, 'finish_time': 361}, {'job_id': 27, 'nodes': [5, 6], 'starting_time': 312, 'finish_time': 363}]",0
323,-4,[],0,[],0,[],4,[],8,"[{'job_id': 26, 'nodes': [0, 3, 4], 'starting_time': 311, 'finish_time': 361}, {'job_id': 27, 'nodes': [5, 6], 'starting_time': 312, 'finish_time': 363}, {'job_id': 28, 'nodes': [1, 2, 7], 'starting_time': 323, 'finish_time': 374}]",0
361,-4,[],0,[],0,[],4,[],8,"[{'job_id': 27, 'nodes': [5, 6], 'starting_time': 312, 'finish_time': 363}, {'job_id': 28, 'nodes': [1, 2, 7], 'starting_time': 323, 'finish_time': 374}, {'job_id': 29, 'nodes': [0], 'starting_time': 361, 'finish_time': 412}, {'job_id': 30, 'nodes': [3, 4], 'starting_time': 361, 'finish_time': 412}]",0
363,-4,[],0,[],0,[],4,[],8,"[{'job_id': 28, 'nodes': [1, 2, 7], 'starting_time': 323, 'finish_time': 374}, {'job_id': 29, 'nodes': [0], 'starting_time': 361, 'finish_time': 412}, {'job_id': 30, 'nodes': [3, 4], 'starting_time': 361, 'finish_time': 412}, {'job_id': 31, 'nodes': [5, 6], 'starting_time': 363, 'finish_time': 410}]",0
374,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 29, 'nodes': [0], 'starting_time': 361, 'finish_time': 412}, {'job_id': 30, 'nodes': [3, 4], 'starting_time': 361, 'finish_time': 412}, {'job_id': 31, 'nodes': [5, 6], 'starting_time': 363, 'finish_time': 410}, {'job_id': 32, 'nodes': [1], 'starting_time': 374, 'finish_time': 424}, {'job_id': 33, 'nodes': [2], 'starting_time': 374, 'finish_time': 426}]",0
410,-4,[],0,[],0,[],4,[],8,"[{'job_id': 29, 'nodes': [0], 'starting_time': 361, 'finish_time': 412}, {'job_id': 30, 'nodes': [3, 4], 'starting_time': 361, 'finish_time': 412}, {'job_id': 32, 'nodes': [1], 'starting_time': 374, 'finish_time': 424}, {'job_id': 33, 'nodes': [2], 'starting_time': 374, 'finish_time': 426}, {'job_id': 34, 'nodes': [5, 6, 7], 'starting_time': 410, 'finish_time': 459}]",0
412,-4,[],0,[],0,[],4,[],8,"[{'job_id': 32, 'nodes': [1], 'starting_time': 374, 'finish_time': 424}, {'job_id': 33, 'nodes': [2], 'starting_time': 374, 'finish_time': 426}, {'job_id': 34, 'nodes': [5, 6, 7], 'starting_time': 410, 'finish_time': 459}, {'job_id': 35, 'nodes': [0, 3], 'starting_time': 412, 'finish_time': 464}, {'job_id': 36, 'nodes': [4], 'starting_time': 412, 'finish_time': 462}]",0
424,-4,[],0,[],0,[],5,[1],7,"[{'job_id': 33, 'nodes': [2], 'starting_time': 374, 'finish_time': 426}, {'job_id': 34, 'nodes': [5, 6, 7], 'starting_time': 410, 'finish_time': 459}, {'job_id': 35, 'nodes': [0, 3], 'starting_time': 412, 'finish_time': 464}, {'job_id': 36, 'nodes': [4], 'starting_time': 412, 'finish_time': 462}]",0
426,-4,[],0,[],0,[],4,[],8,"[{'job_id': 34, 'nodes': [5, 6, 7], 'starting_time': 410, 'finish_time': 459}, {'job_id': 35, 'nodes': [0, 3], 'starting_time': 412, 'finish_time': 464}, {'job_id': 36, 'nodes': [4], 'starting_time': 412, 'finish_time': 462}, {'job_id': 37, 'nodes': [1, 2], 'starting_time': 426, 'finish_time': 474}]",0
459,-4,[],0,[],0,[],4,[],8,"[{'job_id': 35, 'nodes': [0, 3], 'starting_time': 412, 'finish_time': 464}, {'job_id': 36, 'nodes': [4], 'starting_time': 412, 'finish_time': 462}, {'job_id': 37, 'nodes': [1, 2], 'starting_time': 426, 'finish_time': 474}, {'job_id': 38, 'nodes': [5, 6], 'starting_time': 459, 'finish_time': 510}, {'job_id': 39, 'nodes': [7], 'starting_time': 459, 'finish_time': 506}]",0
462,-4,[],0,[],0,[],4,[],8,"[{'job_id': 35, 'nodes': [0, 3], 'starting_time': 412, 'finish_time': 464}, {'job_id': 37, 'nodes': [1, 2], 'starting_time': 426, 'finish_time': 474}, {'job_id': 38, 'nodes': [5, 6], 'starting_time': 459, 'finish_time': 510}, {'job_id': 39, 'nodes': [7], 'starting_time': 459, 'finish_time': 506}, {'job_id': 40, 'nodes': [4], 'starting_time': 462, 'finish_time': 512}]",0
464,-4,[],0,[],0,[],4,[],8,"[{'job_id': 37, 'nodes': [1, 2], 'starting_time': 426, 'finish_time': 474}, {'job_id': 38, 'nodes': [5, 6], 'starting_time': 459, 'finish_time': 510}, {'job_id': 39, 'nodes': [7], 'starting_time': 459, 'finish_time': 506}, {'job_id': 40, 'nodes': [4], 'starting_time': 462, 'finish_time': 512}, {'job_id': 41, 'nodes': [0], 'starting_time': 464, 'finish_time': 512}, {'job_id': 42, 'nodes': [3], 'starting_time': 464, 'finish_time': 514}]",0
474,-4,[],0,[],0,[],6,"[1, 2]",6,"[{'job_id': 38, 'nodes': [5, 6], 'starting_time': 459, 'finish_time': 510}, {'job_id': 39, 'nodes': [7], 'starting_time': 459, 'finish_time': 506}, {'job_id': 40, 'nodes': [4], 'starting_time': 462, 'finish_time': 512}, {'job_id': 41, 'nodes': [0], 'starting_time': 464, 'finish_time': 512}, {'job_id': 42, 'nodes': [3], 'starting_time': 464, 'finish_time': 514}]",0
506,-4,[],0,[],0,[],4,[],8,"[{'job_id': 38, 'nodes': [5, 6], 'starting_time': 459, 'finish_time': 510}, {'job_id': 40, 'nodes': [4], 'starting_time': 462, 'finish_time': 512}, {'job_id': 41, 'nodes': [0], 'starting_time': 464, 'finish_time': 512}, {'job_id': 42, 'nodes': [3], 'starting_time': 464, 'finish_time': 514}, {'job_id': 43, 'nodes': [1, 2, 7], 'starting_time': 506, 'finish_time': 552}]",0
510,-4,[],0,[],0,[],4,[],8,"[{'job_id': 40, 'nodes': [4], 'starting_time': 462, 'finish_time': 512}, {'job_id': 41, 'nodes': [0], 'starting_time': 464, 'finish_time': 512}, {'job_id': 42, 'nodes': [3], 'starting_time': 464, 'finish_time': 514}, {'job_id': 43, 'nodes': [1, 2, 7], 'starting_time': 506, 'finish_time': 552}, {'job_id': 44, 'nodes': [5], 'starting_time': 510, 'finish_time': 564}, {'job_id': 45, 'nodes': [6], 'starting_time': 510, 'finish_time': 558}]",0
512,-4,[],0,[],0,[],4,[],8,"[{'job_id': 42, 'nodes': [3], 'starting_time': 464, 'finish_time': 514}, {'job_id': 43, 'nodes': [1, 2, 7], 'starting_time': 506, 'finish_time': 552}, {'job_id': 44, 'nodes': [5], 'starting_time': 510, 'finish_time': 564}, {'job_id': 45, 'nodes': [6], 'starting_time': 510, 'finish_time': 558}, {'job_id': 46, 'nodes': [0, 4], 'starting_time': 512, 'finish_time': 565}]",0
514,-4,[],0,[],0,[],4,[],8,"[{'job_id': 43, 'nodes': [1, 2, 7], 'starting_time': 506, 'finish_time': 552}, {'job_id': 44, 'nodes': [5], 'starting_time': 510, 'finish_time': 564}, {'job_id': 45, 'nodes': [6], 'starting_time': 510, 'finish_time': 558}, {'job_id': 46, 'nodes': [0, 4], 'starting_time': 512, 'finish_time': 565}, {'job_id': 47, 'nodes': [3], 'starting_time': 514, 'finish_time': 565}]",0
552,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 44, 'nodes': [5], 'starting_time': 510, 'finish_time': 564}, {'job_id': 45, 'nodes': [6], 'starting_time': 510, 'finish_time': 558}, {'job_id': 46, 'nodes': [0, 4], 'starting_time': 512, 'finish_time': 565}, {'job_id': 47, 'nodes': [3], 'starting_time': 514, 'finish_time': 565}, {'job_id': 48, 'nodes': [1, 2], 'starting_time': 552, 'finish_time': 601}]",0
558,-4,[],0,[],0,[],4,[],8,"[{'job_id': 44, 'nodes': [5], 'starting_time': 510, 'finish_time': 564}, {'job_id': 46, 'nodes': [0, 4], 'starting_time': 512, 'finish_time': 565}, {'job_id': 47, 'nodes': [3], 'starting_time': 514, 'finish_time': 565}, {'job_id': 48, 'nodes': [1, 2], 'starting_time': 552, 'finish_time': 601}, {'job_id': 49, 'nodes': [6, 7], 'starting_time': 558, 'finish_time': 609}]",0
564,-4,[],0,[],0,[],4,[],8,"[{'job_id': 46, 'nodes': [0, 4], 'starting_time': 512, 'finish_time': 565}, {'job_id': 47, 'nodes': [3], 'starting_time': 514, 'finish_time': 565}, {'job_id': 48, 'nodes': [1, 2], 'starting_time': 552, 'finish_time': 601}, {'job_id': 49, 'nodes': [6, 7], 'starting_time': 558, 'finish_time': 609}, {'job_id': 50, 'nodes': [5], 'starting_time': 564, 'finish_time': 615}]",0
565,-4,[],0,[],0,[],5,[4],7,"[{'job_id': 48, 'nodes': [1, 2], 'starting_time': 552, 'finish_time': 601}, {'job_id': 49, 'nodes': [6, 7], 'starting_time': 558, 'finish_time': 609}, {'job_id': 50, 'nodes': [5], 'starting_time': 564, 'finish_time': 615}, {'job_id': 51, 'nodes': [0, 3], 'starting_time': 565, 'finish_time': 617}]",0
601,-4,[],0,[],0,[],5,[4],7,"[{'job_id': 49, 'nodes': [6, 7], 'starting_time': 558, 'finish_time': 609}, {'job_id': 50, 'nodes': [5], 'starting_time': 564, 'finish_time': 615}, {'job_id': 51, 'nodes': [0, 3], 'starting_time': 565, 'finish_time': 617}, {'job_id': 52, 'nodes': [1, 2], 'starting_time': 601, 'finish_time': 654}]",0
609,-4,[],0,[],0,[],4,[],8,"[{'job_id': 50, 'nodes': [5], 'starting_time': 564, 'finish_time': 615}, {'job_id': 51, 'nodes': [0, 3], 'starting_time': 565, 'finish_time': 617}, {'job_id': 52, 'nodes': [1, 2], 'starting_time': 601, 'finish_time': 654}, {'job_id': 53, 'nodes': [4, 6], 'starting_time': 609, 'finish_time': 657}, {'job_id': 54, 'nodes': [7], 'starting_time': 609, 'finish_time': 662}]",0
615,-4,[],0,[],0,[],5,[5],7,"[{'job_id': 51, 'nodes': [0, 3], 'starting_time': 565, 'finish_time': 617}, {'job_id': 52, 'nodes': [1, 2], 'starting_time': 601, 'finish_time': 654}, {'job_id': 53, 'nodes': [4, 6], 'starting_time': 609, 'finish_time': 657}, {'job_id': 54, 'nodes': [7], 'starting_time': 609, 'finish_time': 662}]",0
617,-4,[],0,[],0,[],4,[],8,"[{'job_id': 52, 'nodes': [1, 2], 'starting_time': 601, 'finish_time': 654}, {'job_id': 53, 'nodes': [4, 6], 'starting_time': 609, 'finish_time': 657}, {'job_id': 54, 'nodes': [7], 'starting_time': 609, 'finish_time': 662}, {'job_id': 55, 'nodes': [0, 3, 5], 'starting_time': 617, 'finish_time': 668}]",0
654,-4,[],0,[],0,[],4,[],8,"[{'job_id': 53, 'nodes': [4, 6], 'starting_time': 609, 'finish_time': 657}, {'job_id': 54, 'nodes': [7], 'starting_time': 609, 'finish_time': 662}, {'job_id': 55, 'nodes': [0, 3, 5], 'starting_time': 617, 'finish_time': 668}, {'job_id': 56, 'nodes': [1, 2], 'starting_time': 654, 'finish_time': 703}]",0
657,-4,[],0,[],0,[],4,[],8,"[{'job_id': 54, 'nodes': [7], 'starting_time': 609, 'finish_time': 662}, {'job_id': 55, 'nodes': [0, 3, 5], 'starting_time': 617, 'finish_time': 668}, {'job_id': 56, 'nodes': [1, 2], 'starting_time': 654, 'finish_time': 703}, {'job_id': 57, 'nodes': [4, 6], 'starting_time': 657, 'finish_time': 705}]",0
662,-4,[],0,[],0,[],4,[],8,"[{'job_id': 55, 'nodes': [0, 3, 5], 'starting_time': 617, 'finish_time': 668}, {'job_id': 56, 'nodes': [1, 2], 'starting_time': 654, 'finish_time': 703}, {'job_id': 57, 'nodes': [4, 6], 'starting_time': 657, 'finish_time': 705}, {'job_id': 58, 'nodes': [7], 'starting_time': 662, 'finish_time': 713}]",0
668,-4,[],0,[],0,[],4,[],8,"[{'job_id': 56, 'nodes': [1, 2], 'starting_time': 654, 'finish_time': 703}, {'job_id': 57, 'nodes': [4, 6], 'starting_time': 657, 'finish_time': 705}, {'job_id': 58, 'nodes': [7], 'starting_time': 662, 'finish_time': 713}, {'job_id': 59, 'nodes': [0, 3, 5], 'starting_time': 668, 'finish_time': 721}]",0
703,-4,[],0,[],0,[],4,[],8,"[{'job_id': 57, 'nodes': [4, 6], 'starting_time': 657, 'finish_time': 705}, {'job_id': 58, 'nodes': [7], 'starting_time': 662, 'finish_time': 713}, {'job_id': 59, 'nodes': [0, 3, 5], 'starting_time': 668, 'finish_time': 721}, {'job_id': 60, 'nodes': [1, 2], 'starting_time': 703, 'finish_time': 755}]",0
705,-4,[],0,[],0,[],4,[],8,"[{'job_id': 58, 'nodes': [7], 'starting_time': 662, 'finish_time': 713}, {'job_id': 59, 'nodes': [0, 3, 5], 'starting_time': 668, 'finish_time': 721}, {'job_id': 60, 'nodes': [1, 2], 'starting_time': 703, 'finish_time': 755}, {'job_id': 61, 'nodes': [4, 6], 'starting_time': 705, 'finish_time': 757}]",0
713,-4,[],0,[],0,[],4,[],8,"[{'job_id': 59, 'nodes': [0, 3, 5], 'starting_time': 668, 'finish_time': 721}, {'job_id': 60, 'nodes': [1, 2], 'starting_time': 703, 'finish_time': 755}, {'job_id': 61, 'nodes': [4, 6], 'starting_time': 705, 'finish_time': 757}, {'job_id': 62, 'nodes': [7], 'starting_time': 713, 'finish_time': 765}]",0
721,-4,[],0,[],0,[],4,[],8,"[{'job_id': 60, 'nodes': [1, 2], 'starting_time': 703, 'finish_time': 755}, {'job_id': 61, 'nodes': [4, 6], 'starting_time': 705, 'finish_time': 757}, {'job_id': 62, 'nodes': [7], 'starting_time': 713, 'finish_time': 765}, {'job_id': 63, 'nodes': [0, 3], 'starting_time': 721, 'finish_time': 770}, {'job_id': 64, 'nodes': [5], 'starting_time': 721, 'finish_time': 771}]",0
