time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
208,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 15, 'nodes': [0, 6], 'starting_time': 159, 'finish_time': 210}, {'job_id': 17, 'nodes': [1, 2], 'starting_time': 173, 'finish_time': 221}, {'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}, {'job_id': 21, 'nodes': [5], 'starting_time': 208, 'finish_time': 258}]",0
210,-4,[],0,[],0,[],4,[],8,"[{'job_id': 17, 'nodes': [1, 2], 'starting_time': 173, 'finish_time': 221}, {'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}, {'job_id': 21, 'nodes': [5], 'starting_time': 208, 'finish_time': 258}, {'job_id': 19, 'nodes': [0, 6, 7], 'starting_time': 210, 'finish_time': 260}]",0
221,-4,[],0,[],0,[],5,[2],7,"[{'job_id': 18, 'nodes': [3, 4], 'starting_time': 204, 'finish_time': 254}, {'job_id': 21, 'nodes': [5], 'starting_time': 208, 'finish_time': 258}, {'job_id': 19, 'nodes': [0, 6, 7], 'starting_time': 210, 'finish_time': 260}, {'job_id': 24, 'nodes': [1], 'starting_time': 221, 'finish_time': 273}]",0
254,-4,[],0,[],0,[],4,[],8,"[{'job_id': 21, 'nodes': [5], 'starting_time': 208, 'finish_time': 258}, {'job_id': 19, 'nodes': [0, 6, 7], 'starting_time': 210, 'finish_time': 260}, {'job_id': 24, 'nodes': [1], 'starting_time': 221, 'finish_time': 273}, {'job_id': 20, 'nodes': [2, 3, 4], 'starting_time': 254, 'finish_time': 303}]",0
258,-4,[],0,[],0,[],4,[],8,"[{'job_id': 19, 'nodes': [0, 6, 7], 'starting_time': 210, 'finish_time': 260}, {'job_id': 24, 'nodes': [1], 'starting_time': 221, 'finish_time': 273}, {'job_id': 20, 'nodes': [2, 3, 4], 'starting_time': 254, 'finish_time': 303}, {'job_id': 25, 'nodes': [5], 'starting_time': 258, 'finish_time': 305}]",0
260,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 24, 'nodes': [1], 'starting_time': 221, 'finish_time': 273}, {'job_id': 20, 'nodes': [2, 3, 4], 'starting_time': 254, 'finish_time': 303}, {'job_id': 25, 'nodes': [5], 'starting_time': 258, 'finish_time': 305}, {'job_id': 22, 'nodes': [0, 6], 'starting_time': 260, 'finish_time': 311}]",0
273,-4,[],0,[],0,[],4,[],8,"[{'job_id': 20, 'nodes': [2, 3, 4], 'starting_time': 254, 'finish_time': 303}, {'job_id': 25, 'nodes': [5], 'starting_time': 258, 'finish_time': 305}, {'job_id': 22, 'nodes': [0, 6], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [1, 7], 'starting_time': 273, 'finish_time': 325}]",0
303,-4,[],0,[],0,[],4,[],8,"[{'job_id': 25, 'nodes': [5], 'starting_time': 258, 'finish_time': 305}, {'job_id': 22, 'nodes': [0, 6], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [1, 7], 'starting_time': 273, 'finish_time': 325}, {'job_id': 26, 'nodes': [2, 3, 4], 'starting_time': 303, 'finish_time': 353}]",0
305,-4,[],0,[],0,[],4,[],8,"[{'job_id': 22, 'nodes': [0, 6], 'starting_time': 260, 'finish_time': 311}, {'job_id': 23, 'nodes': [1, 7], 'starting_time': 273, 'finish_time': 325}, {'job_id': 26, 'nodes': [2, 3, 4], 'starting_time': 303, 'finish_time': 353}, {'job_id': 29, 'nodes': [5], 'starting_time': 305, 'finish_time': 356}]",0
311,-4,[],0,[],0,[],4,[],8,"[{'job_id': 23, 'nodes': [1, 7], 'starting_time': 273, 'finish_time': 325}, {'job_id': 26, 'nodes': [2, 3, 4], 'starting_time': 303, 'finish_time': 353}, {'job_id': 29, 'nodes': [5], 'starting_time': 305, 'finish_time': 356}, {'job_id': 27, 'nodes': [0, 6], 'starting_time': 311, 'finish_time': 362}]",0
325,-4,[],0,[],0,[],4,[],8,"[{'job_id': 26, 'nodes': [2, 3, 4], 'starting_time': 303, 'finish_time': 353}, {'job_id': 29, 'nodes': [5], 'starting_time': 305, 'finish_time': 356}, {'job_id': 27, 'nodes': [0, 6], 'starting_time': 311, 'finish_time': 362}, {'job_id': 30, 'nodes': [1, 7], 'starting_time': 325, 'finish_time': 376}]",0
353,-4,[],0,[],0,[],4,[],8,"[{'job_id': 29, 'nodes': [5], 'starting_time': 305, 'finish_time': 356}, {'job_id': 27, 'nodes': [0, 6], 'starting_time': 311, 'finish_time': 362}, {'job_id': 30, 'nodes': [1, 7], 'starting_time': 325, 'finish_time': 376}, {'job_id': 28, 'nodes': [2, 3, 4], 'starting_time': 353, 'finish_time': 404}]",0
356,-4,[],0,[],0,[],4,[],8,"[{'job_id': 27, 'nodes': [0, 6], 'starting_time': 311, 'finish_time': 362}, {'job_id': 30, 'nodes': [1, 7], 'starting_time': 325, 'finish_time': 376}, {'job_id': 28, 'nodes': [2, 3, 4], 'starting_time': 353, 'finish_time': 404}, {'job_id': 32, 'nodes': [5], 'starting_time': 356, 'finish_time': 406}]",0
362,-4,[],0,[],0,[],4,[],8,"[{'job_id': 30, 'nodes': [1, 7], 'starting_time': 325, 'finish_time': 376}, {'job_id': 28, 'nodes': [2, 3, 4], 'starting_time': 353, 'finish_time': 404}, {'job_id': 32, 'nodes': [5], 'starting_time': 356, 'finish_time': 406}, {'job_id': 31, 'nodes': [0, 6], 'starting_time': 362, 'finish_time': 409}]",0
376,-4,[],0,[],0,[],4,[],8,"[{'job_id': 28, 'nodes': [2, 3, 4], 'starting_time': 353, 'finish_time': 404}, {'job_id': 32, 'nodes': [5], 'starting_time': 356, 'finish_time': 406}, {'job_id': 31, 'nodes': [0, 6], 'starting_time': 362, 'finish_time': 409}, {'job_id': 33, 'nodes': [1], 'starting_time': 376, 'finish_time': 428}, {'job_id': 36, 'nodes': [7], 'starting_time': 376, 'finish_time': 426}]",0
404,-4,[],0,[],0,[],4,[],8,"[{'job_id': 32, 'nodes': [5], 'starting_time': 356, 'finish_time': 406}, {'job_id': 31, 'nodes': [0, 6], 'starting_time': 362, 'finish_time': 409}, {'job_id': 33, 'nodes': [1], 'starting_time': 376, 'finish_time': 428}, {'job_id': 36, 'nodes': [7], 'starting_time': 376, 'finish_time': 426}, {'job_id': 34, 'nodes': [2, 3, 4], 'starting_time': 404, 'finish_time': 453}]",0
406,-4,[],0,[],0,[],4,[],8,"[{'job_id': 31, 'nodes': [0, 6], 'starting_time': 362, 'finish_time': 409}, {'job_id': 33, 'nodes': [1], 'starting_time': 376, 'finish_time': 428}, {'job_id': 36, 'nodes': [7], 'starting_time': 376, 'finish_time': 426}, {'job_id': 34, 'nodes': [2, 3, 4], 'starting_time': 404, 'finish_time': 453}, {'job_id': 39, 'nodes': [5], 'starting_time': 406, 'finish_time': 453}]",0
409,-4,[],0,[],0,[],4,[],8,"[{'job_id': 33, 'nodes': [1], 'starting_time': 376, 'finish_time': 428}, {'job_id': 36, 'nodes': [7], 'starting_time': 376, 'finish_time': 426}, {'job_id': 34, 'nodes': [2, 3, 4], 'starting_time': 404, 'finish_time': 453}, {'job_id': 39, 'nodes': [5], 'starting_time': 406, 'finish_time': 453}, {'job_id': 35, 'nodes': [0, 6], 'starting_time': 409, 'finish_time': 461}]",0
426,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 33, 'nodes': [1], 'starting_time': 376, 'finish_time': 428}, {'job_id': 34, 'nodes': [2, 3, 4], 'starting_time': 404, 'finish_time': 453}, {'job_id': 39, 'nodes': [5], 'starting_time': 406, 'finish_time': 453}, {'job_id': 35, 'nodes': [0, 6], 'starting_time': 409, 'finish_time': 461}]",0
428,-4,[],0,[],0,[],4,[],8,"[{'job_id': 34, 'nodes': [2, 3, 4], 'starting_time': 404, 'finish_time': 453}, {'job_id': 39, 'nodes': [5], 'starting_time': 406, 'finish_time': 453}, {'job_id': 35, 'nodes': [0, 6], 'starting_time': 409, 'finish_time': 461}, {'job_id': 37, 'nodes': [1, 7], 'starting_time': 428, 'finish_time': 476}]",0
453,-4,[],0,[],0,[],4,[],8,"[{'job_id': 35, 'nodes': [0, 6], 'starting_time': 409, 'finish_time': 461}, {'job_id': 37, 'nodes': [1, 7], 'starting_time': 428, 'finish_time': 476}, {'job_id': 38, 'nodes': [2, 3], 'starting_time': 453, 'finish_time': 504}, {'job_id': 40, 'nodes': [4], 'starting_time': 453, 'finish_time': 503}, {'job_id': 41, 'nodes': [5], 'starting_time': 453, 'finish_time': 501}]",0
461,-4,[],0,[],0,[],5,[6],7,"[{'job_id': 37, 'nodes': [1, 7], 'starting_time': 428, 'finish_time': 476}, {'job_id': 38, 'nodes': [2, 3], 'starting_time': 453, 'finish_time': 504}, {'job_id': 40, 'nodes': [4], 'starting_time': 453, 'finish_time': 503}, {'job_id': 41, 'nodes': [5], 'starting_time': 453, 'finish_time': 501}, {'job_id': 42, 'nodes': [0], 'starting_time': 461, 'finish_time': 511}]",0
476,-4,[],0,[],0,[],4,[],8,"[{'job_id': 38, 'nodes': [2, 3], 'starting_time': 453, 'finish_time': 504}, {'job_id': 40, 'nodes': [4], 'starting_time': 453, 'finish_time': 503}, {'job_id': 41, 'nodes': [5], 'starting_time': 453, 'finish_time': 501}, {'job_id': 42, 'nodes': [0], 'starting_time': 461, 'finish_time': 511}, {'job_id': 43, 'nodes': [1, 6, 7], 'starting_time': 476, 'finish_time': 522}]",0
501,-4,[],0,[],0,[],4,[],8,"[{'job_id': 38, 'nodes': [2, 3], 'starting_time': 453, 'finish_time': 504}, {'job_id': 40, 'nodes': [4], 'starting_time': 453, 'finish_time': 503}, {'job_id': 42, 'nodes': [0], 'starting_time': 461, 'finish_time': 511}, {'job_id': 43, 'nodes': [1, 6, 7], 'starting_time': 476, 'finish_time': 522}, {'job_id': 44, 'nodes': [5], 'starting_time': 501, 'finish_time': 555}]",0
503,-4,[],0,[],0,[],4,[],8,"[{'job_id': 38, 'nodes': [2, 3], 'starting_time': 453, 'finish_time': 504}, {'job_id': 42, 'nodes': [0], 'starting_time': 461, 'finish_time': 511}, {'job_id': 43, 'nodes': [1, 6, 7], 'starting_time': 476, 'finish_time': 522}, {'job_id': 44, 'nodes': [5], 'starting_time': 501, 'finish_time': 555}, {'job_id': 45, 'nodes': [4], 'starting_time': 503, 'finish_time': 551}]",0
504,-4,[],0,[],0,[],4,[],8,"[{'job_id': 42, 'nodes': [0], 'starting_time': 461, 'finish_time': 511}, {'job_id': 43, 'nodes': [1, 6, 7], 'starting_time': 476, 'finish_time': 522}, {'job_id': 44, 'nodes': [5], 'starting_time': 501, 'finish_time': 555}, {'job_id': 45, 'nodes': [4], 'starting_time': 503, 'finish_time': 551}, {'job_id': 46, 'nodes': [2, 3], 'starting_time': 504, 'finish_time': 557}]",0
511,-4,[],0,[],0,[],4,[],8,"[{'job_id': 43, 'nodes': [1, 6, 7], 'starting_time': 476, 'finish_time': 522}, {'job_id': 44, 'nodes': [5], 'starting_time': 501, 'finish_time': 555}, {'job_id': 45, 'nodes': [4], 'starting_time': 503, 'finish_time': 551}, {'job_id': 46, 'nodes': [2, 3], 'starting_time': 504, 'finish_time': 557}, {'job_id': 47, 'nodes': [0], 'starting_time': 511, 'finish_time': 562}]",0
522,-4,[],0,[],0,[],5,[7],7,"[{'job_id': 44, 'nodes': [5], 'starting_time': 501, 'finish_time': 555}, {'job_id': 45, 'nodes': [4], 'starting_time': 503, 'finish_time': 551}, {'job_id': 46, 'nodes': [2, 3], 'starting_time': 504, 'finish_time': 557}, {'job_id': 47, 'nodes': [0], 'starting_time': 511, 'finish_time': 562}, {'job_id': 48, 'nodes': [1, 6], 'starting_time': 522, 'finish_time': 571}]",0
551,-4,[],0,[],0,[],4,[],8,"[{'job_id': 44, 'nodes': [5], 'starting_time': 501, 'finish_time': 555}, {'job_id': 46, 'nodes': [2, 3], 'starting_time': 504, 'finish_time': 557}, {'job_id': 47, 'nodes': [0], 'starting_time': 511, 'finish_time': 562}, {'job_id': 48, 'nodes': [1, 6], 'starting_time': 522, 'finish_time': 571}, {'job_id': 49, 'nodes': [4, 7], 'starting_time': 551, 'finish_time': 602}]",0
555,-4,[],0,[],0,[],4,[],8,"[{'job_id': 46, 'nodes': [2, 3], 'starting_time': 504, 'finish_time': 557}, {'job_id': 47, 'nodes': [0], 'starting_time': 511, 'finish_time': 562}, {'job_id': 48, 'nodes': [1, 6], 'starting_time': 522, 'finish_time': 571}, {'job_id': 49, 'nodes': [4, 7], 'starting_time': 551, 'finish_time': 602}, {'job_id': 50, 'nodes': [5], 'starting_time': 555, 'finish_time': 606}]",0
557,-4,[],0,[],0,[],4,[],8,"[{'job_id': 47, 'nodes': [0], 'starting_time': 511, 'finish_time': 562}, {'job_id': 48, 'nodes': [1, 6], 'starting_time': 522, 'finish_time': 571}, {'job_id': 49, 'nodes': [4, 7], 'starting_time': 551, 'finish_time': 602}, {'job_id': 50, 'nodes': [5], 'starting_time': 555, 'finish_time': 606}, {'job_id': 51, 'nodes': [2, 3], 'starting_time': 557, 'finish_time': 609}]",0
562,-4,[],0,[],0,[],4,[],8,"[{'job_id': 48, 'nodes': [1, 6], 'starting_time': 522, 'finish_time': 571}, {'job_id': 49, 'nodes': [4, 7], 'starting_time': 551, 'finish_time': 602}, {'job_id': 50, 'nodes': [5], 'starting_time': 555, 'finish_time': 606}, {'job_id': 51, 'nodes': [2, 3], 'starting_time': 557, 'finish_time': 609}, {'job_id': 54, 'nodes': [0], 'starting_time': 562, 'finish_time': 615}]",0
571,-4,[],0,[],0,[],4,[],8,"[{'job_id': 49, 'nodes': [4, 7], 'starting_time': 551, 'finish_time': 602}, {'job_id': 50, 'nodes': [5], 'starting_time': 555, 'finish_time': 606}, {'job_id': 51, 'nodes': [2, 3], 'starting_time': 557, 'finish_time': 609}, {'job_id': 54, 'nodes': [0], 'starting_time': 562, 'finish_time': 615}, {'job_id': 52, 'nodes': [1, 6], 'starting_time': 571, 'finish_time': 624}]",0
602,-4,[],0,[],0,[],4,[],8,"[{'job_id': 50, 'nodes': [5], 'starting_time': 555, 'finish_time': 606}, {'job_id': 51, 'nodes': [2, 3], 'starting_time': 557, 'finish_time': 609}, {'job_id': 54, 'nodes': [0], 'starting_time': 562, 'finish_time': 615}, {'job_id': 52, 'nodes': [1, 6], 'starting_time': 571, 'finish_time': 624}, {'job_id': 53, 'nodes': [4, 7], 'starting_time': 602, 'finish_time': 650}]",0
606,-4,[],0,[],0,[],5,[5],7,"[{'job_id': 51, 'nodes': [2, 3], 'starting_time': 557, 'finish_time': 609}, {'job_id': 54, 'nodes': [0], 'starting_time': 562, 'finish_time': 615}, {'job_id': 52, 'nodes': [1, 6], 'starting_time': 571, 'finish_time': 624}, {'job_id': 53, 'nodes': [4, 7], 'starting_time': 602, 'finish_time': 650}]",0
609,-4,[],0,[],0,[],4,[],8,"[{'job_id': 54, 'nodes': [0], 'starting_time': 562, 'finish_time': 615}, {'job_id': 52, 'nodes': [1, 6], 'starting_time': 571, 'finish_time': 624}, {'job_id': 53, 'nodes': [4, 7], 'starting_time': 602, 'finish_time': 650}, {'job_id': 55, 'nodes': [2, 3, 5], 'starting_time': 609, 'finish_time': 660}]",0
615,-4,[],0,[],0,[],4,[],8,"[{'job_id': 52, 'nodes': [1, 6], 'starting_time': 571, 'finish_time': 624}, {'job_id': 53, 'nodes': [4, 7], 'starting_time': 602, 'finish_time': 650}, {'job_id': 55, 'nodes': [2, 3, 5], 'starting_time': 609, 'finish_time': 660}, {'job_id': 58, 'nodes': [0], 'starting_time': 615, 'finish_time': 666}]",0
624,-4,[],0,[],0,[],4,[],8,"[{'job_id': 53, 'nodes': [4, 7], 'starting_time': 602, 'finish_time': 650}, {'job_id': 55, 'nodes': [2, 3, 5], 'starting_time': 609, 'finish_time': 660}, {'job_id': 58, 'nodes': [0], 'starting_time': 615, 'finish_time': 666}, {'job_id': 56, 'nodes': [1, 6], 'starting_time': 624, 'finish_time': 673}]",0
650,-4,[],0,[],0,[],4,[],8,"[{'job_id': 55, 'nodes': [2, 3, 5], 'starting_time': 609, 'finish_time': 660}, {'job_id': 58, 'nodes': [0], 'starting_time': 615, 'finish_time': 666}, {'job_id': 56, 'nodes': [1, 6], 'starting_time': 624, 'finish_time': 673}, {'job_id': 57, 'nodes': [4, 7], 'starting_time': 650, 'finish_time': 698}]",0
660,-4,[],0,[],0,[],4,[],8,"[{'job_id': 58, 'nodes': [0], 'starting_time': 615, 'finish_time': 666}, {'job_id': 56, 'nodes': [1, 6], 'starting_time': 624, 'finish_time': 673}, {'job_id': 57, 'nodes': [4, 7], 'starting_time': 650, 'finish_time': 698}, {'job_id': 59, 'nodes': [2, 3, 5], 'starting_time': 660, 'finish_time': 713}]",0
666,-4,[],0,[],0,[],4,[],8,"[{'job_id': 56, 'nodes': [1, 6], 'starting_time': 624, 'finish_time': 673}, {'job_id': 57, 'nodes': [4, 7], 'starting_time': 650, 'finish_time': 698}, {'job_id': 59, 'nodes': [2, 3, 5], 'starting_time': 660, 'finish_time': 713}, {'job_id': 62, 'nodes': [0], 'starting_time': 666, 'finish_time': 718}]",0
673,-4,[],0,[],0,[],4,[],8,"[{'job_id': 57, 'nodes': [4, 7], 'starting_time': 650, 'finish_time': 698}, {'job_id': 59, 'nodes': [2, 3, 5], 'starting_time': 660, 'finish_time': 713}, {'job_id': 62, 'nodes': [0], 'starting_time': 666, 'finish_time': 718}, {'job_id': 60, 'nodes': [1, 6], 'starting_time': 673, 'finish_time': 725}]",0
698,-4,[],0,[],0,[],4,[],8,"[{'job_id': 59, 'nodes': [2, 3, 5], 'starting_time': 660, 'finish_time': 713}, {'job_id': 62, 'nodes': [0], 'starting_time': 666, 'finish_time': 718}, {'job_id': 60, 'nodes': [1, 6], 'starting_time': 673, 'finish_time': 725}, {'job_id': 61, 'nodes': [4, 7], 'starting_time': 698, 'finish_time': 750}]",0
713,-4,[],0,[],0,[],4,[],8,"[{'job_id': 62, 'nodes': [0], 'starting_time': 666, 'finish_time': 718}, {'job_id': 60, 'nodes': [1, 6], 'starting_time': 673, 'finish_time': 725}, {'job_id': 61, 'nodes': [4, 7], 'starting_time': 698, 'finish_time': 750}, {'job_id': 63, 'nodes': [2, 3], 'starting_time': 713, 'finish_time': 762}, {'job_id': 64, 'nodes': [5], 'starting_time': 713, 'finish_time': 763}]",0
