time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
0,0,[],0,[],0,[],8,"[0, 1, 2, 3, 4, 5, 6, 7]",0,"[{'job_id': 1, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 5, 'finish_time': 58}, {'job_id': 2, 'nodes': [5, 6, 7], 'starting_time': 17, 'finish_time': 70}]",0
5,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 1, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 5, 'finish_time': 58}, {'job_id': 2, 'nodes': [5, 6, 7], 'starting_time': 17, 'finish_time': 70}]",0
17,0,[],0,[],0,[],0,[],8,"[{'job_id': 1, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 5, 'finish_time': 58}, {'job_id': 2, 'nodes': [5, 6, 7], 'starting_time': 17, 'finish_time': 70}]",0
58,0,[],0,[],0,[],2,"[3, 4]",6,"[{'job_id': 2, 'nodes': [5, 6, 7], 'starting_time': 17, 'finish_time': 70}, {'job_id': 3, 'nodes': [0, 1, 2], 'starting_time': 58, 'finish_time': 107}]",0
70,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 3, 'nodes': [0, 1, 2], 'starting_time': 58, 'finish_time': 107}, {'job_id': 4, 'nodes': [3, 4, 5], 'starting_time': 70, 'finish_time': 119}]",0
100,0,[],0,[],2,"[6, 7]",0,[],6,"[{'job_id': 3, 'nodes': [0, 1, 2], 'starting_time': 58, 'finish_time': 107}, {'job_id': 4, 'nodes': [3, 4, 5], 'starting_time': 70, 'finish_time': 119}]",0
105,2,"[6, 7]",0,[],0,[],0,[],6,"[{'job_id': 3, 'nodes': [0, 1, 2], 'starting_time': 58, 'finish_time': 107}, {'job_id': 4, 'nodes': [3, 4, 5], 'starting_time': 70, 'finish_time': 119}]",0
107,2,"[6, 7]",0,[],0,[],0,[],6,"[{'job_id': 4, 'nodes': [3, 4, 5], 'starting_time': 70, 'finish_time': 119}, {'job_id': 5, 'nodes': [0, 1, 2], 'starting_time': 107, 'finish_time': 155}, {'job_id': 18, 'nodes': [6, 7], 'starting_time': 118, 'finish_time': 167}]",0
113,0,[],2,"[6, 7]",0,[],0,[],6,"[{'job_id': 4, 'nodes': [3, 4, 5], 'starting_time': 70, 'finish_time': 119}, {'job_id': 5, 'nodes': [0, 1, 2], 'starting_time': 107, 'finish_time': 155}, {'job_id': 18, 'nodes': [6, 7], 'starting_time': 118, 'finish_time': 167}]",0
118,0,[],0,[],0,[],0,[],8,"[{'job_id': 4, 'nodes': [3, 4, 5], 'starting_time': 70, 'finish_time': 119}, {'job_id': 5, 'nodes': [0, 1, 2], 'starting_time': 107, 'finish_time': 155}, {'job_id': 18, 'nodes': [6, 7], 'starting_time': 118, 'finish_time': 167}]",0
119,0,[],0,[],0,[],0,[],8,"[{'job_id': 5, 'nodes': [0, 1, 2], 'starting_time': 107, 'finish_time': 155}, {'job_id': 18, 'nodes': [6, 7], 'starting_time': 118, 'finish_time': 167}, {'job_id': 6, 'nodes': [3, 4, 5], 'starting_time': 119, 'finish_time': 169}]",0
155,0,[],0,[],0,[],0,[],8,"[{'job_id': 18, 'nodes': [6, 7], 'starting_time': 118, 'finish_time': 167}, {'job_id': 6, 'nodes': [3, 4, 5], 'starting_time': 119, 'finish_time': 169}, {'job_id': 7, 'nodes': [0, 1, 2], 'starting_time': 155, 'finish_time': 208}]",0
