time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
1102,2,"[6, 7]",0,[],0,[],0,[],6,"[{'job_id': 15, 'nodes': [0, 1], 'starting_time': 1064, 'finish_time': 1217}, {'job_id': 16, 'nodes': [2, 3, 4, 5], 'starting_time': 1067, 'finish_time': 1217}]",0
1217,1,[7],1,[6],0,[],1,[5],5,"[{'job_id': 17, 'nodes': [0, 1, 2, 3], 'starting_time': 1217, 'finish_time': 1366}, {'job_id': 18, 'nodes': [4], 'starting_time': 1217, 'finish_time': 1367}, {'job_id': 19, 'nodes': [5, 6], 'starting_time': 1222, 'finish_time': 1371}]",0
1222,1,[7],0,[],0,[],0,[],7,"[{'job_id': 17, 'nodes': [0, 1, 2, 3], 'starting_time': 1217, 'finish_time': 1366}, {'job_id': 18, 'nodes': [4], 'starting_time': 1217, 'finish_time': 1367}, {'job_id': 19, 'nodes': [5, 6], 'starting_time': 1222, 'finish_time': 1371}]",0
1366,1,[7],0,[],0,[],1,[3],6,"[{'job_id': 18, 'nodes': [4], 'starting_time': 1217, 'finish_time': 1367}, {'job_id': 19, 'nodes': [5, 6], 'starting_time': 1222, 'finish_time': 1371}, {'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1367,1,[7],0,[],0,[],2,"[3, 4]",5,"[{'job_id': 19, 'nodes': [5, 6], 'starting_time': 1222, 'finish_time': 1371}, {'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1371,1,[7],0,[],0,[],4,"[3, 4, 5, 6]",3,"[{'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1396,1,[7],0,[],1,[3],3,"[4, 5, 6]",3,"[{'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1397,1,[7],0,[],2,"[3, 4]",2,"[5, 6]",3,"[{'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1401,2,"[3, 7]",0,[],3,"[4, 5, 6]",0,[],3,"[{'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1402,3,"[3, 4, 7]",0,[],2,"[5, 6]",0,[],3,"[{'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1406,5,"[3, 4, 5, 6, 7]",0,[],0,[],0,[],3,"[{'job_id': 20, 'nodes': [0, 1, 2], 'starting_time': 1366, 'finish_time': 1516}]",0
1516,5,"[3, 4, 5, 6, 7]",0,[],0,[],3,"[0, 1, 2]",0,[],0
