time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
0,0,[],0,[],0,[],8,"[0, 1, 2, 3, 4, 5, 6, 7]",0,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 5, 'finish_time': 59}, {'job_id': 2, 'nodes': [4, 5, 6], 'starting_time': 14, 'finish_time': 66}]",0
5,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 5, 'finish_time': 59}, {'job_id': 2, 'nodes': [4, 5, 6], 'starting_time': 14, 'finish_time': 66}]",0
14,0,[],0,[],0,[],1,[7],7,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 5, 'finish_time': 59}, {'job_id': 2, 'nodes': [4, 5, 6], 'starting_time': 14, 'finish_time': 66}]",0
30,0,[],0,[],1,[7],0,[],7,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 5, 'finish_time': 59}, {'job_id': 2, 'nodes': [4, 5, 6], 'starting_time': 14, 'finish_time': 66}]",0
35,1,[7],0,[],0,[],0,[],7,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 5, 'finish_time': 59}, {'job_id': 2, 'nodes': [4, 5, 6], 'starting_time': 14, 'finish_time': 66}]",0
59,1,[7],0,[],0,[],0,[],7,"[{'job_id': 2, 'nodes': [4, 5, 6], 'starting_time': 14, 'finish_time': 66}, {'job_id': 3, 'nodes': [0, 1, 2, 3], 'starting_time': 59, 'finish_time': 106}]",0
66,1,[7],0,[],0,[],0,[],7,"[{'job_id': 3, 'nodes': [0, 1, 2, 3], 'starting_time': 59, 'finish_time': 106}, {'job_id': 10, 'nodes': [4, 5, 6], 'starting_time': 66, 'finish_time': 117}]",0
101,0,[],1,[7],0,[],0,[],7,"[{'job_id': 3, 'nodes': [0, 1, 2, 3], 'starting_time': 59, 'finish_time': 106}, {'job_id': 10, 'nodes': [4, 5, 6], 'starting_time': 66, 'finish_time': 117}]",0
106,0,[],0,[],0,[],0,[],8,"[{'job_id': 10, 'nodes': [4, 5, 6], 'starting_time': 66, 'finish_time': 117}, {'job_id': 4, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 106, 'finish_time': 156}]",0
117,0,[],0,[],0,[],1,[6],7,"[{'job_id': 4, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 106, 'finish_time': 156}, {'job_id': 11, 'nodes': [4, 5], 'starting_time': 117, 'finish_time': 168}]",0
147,0,[],0,[],1,[6],0,[],7,"[{'job_id': 4, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 106, 'finish_time': 156}, {'job_id': 11, 'nodes': [4, 5], 'starting_time': 117, 'finish_time': 168}]",0
152,1,[6],0,[],0,[],0,[],7,"[{'job_id': 4, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 106, 'finish_time': 156}, {'job_id': 11, 'nodes': [4, 5], 'starting_time': 117, 'finish_time': 168}]",0
156,1,[6],0,[],0,[],0,[],7,"[{'job_id': 11, 'nodes': [4, 5], 'starting_time': 117, 'finish_time': 168}, {'job_id': 5, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 156, 'finish_time': 204}]",0
163,0,[],1,[6],0,[],0,[],7,"[{'job_id': 11, 'nodes': [4, 5], 'starting_time': 117, 'finish_time': 168}, {'job_id': 5, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 156, 'finish_time': 204}]",0
168,0,[],0,[],0,[],0,[],8,"[{'job_id': 5, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 156, 'finish_time': 204}, {'job_id': 14, 'nodes': [4, 5, 6], 'starting_time': 168, 'finish_time': 222}]",0
204,0,[],0,[],0,[],1,[7],7,"[{'job_id': 14, 'nodes': [4, 5, 6], 'starting_time': 168, 'finish_time': 222}, {'job_id': 6, 'nodes': [0, 1, 2, 3], 'starting_time': 204, 'finish_time': 252}]",0
222,0,[],0,[],0,[],0,[],8,"[{'job_id': 6, 'nodes': [0, 1, 2, 3], 'starting_time': 204, 'finish_time': 252}, {'job_id': 7, 'nodes': [4, 5, 6, 7], 'starting_time': 222, 'finish_time': 273}]",0
252,0,[],0,[],0,[],0,[],8,"[{'job_id': 7, 'nodes': [4, 5, 6, 7], 'starting_time': 222, 'finish_time': 273}, {'job_id': 8, 'nodes': [0, 1, 2, 3], 'starting_time': 252, 'finish_time': 303}]",0
273,0,[],0,[],0,[],0,[],8,"[{'job_id': 8, 'nodes': [0, 1, 2, 3], 'starting_time': 252, 'finish_time': 303}, {'job_id': 9, 'nodes': [4, 5, 6, 7], 'starting_time': 273, 'finish_time': 325}]",0
303,0,[],0,[],0,[],0,[],8,"[{'job_id': 9, 'nodes': [4, 5, 6, 7], 'starting_time': 273, 'finish_time': 325}, {'job_id': 12, 'nodes': [0, 1, 2, 3], 'starting_time': 303, 'finish_time': 354}]",0
325,0,[],0,[],0,[],0,[],8,"[{'job_id': 12, 'nodes': [0, 1, 2, 3], 'starting_time': 303, 'finish_time': 354}, {'job_id': 13, 'nodes': [4, 5, 6, 7], 'starting_time': 325, 'finish_time': 376}]",0
354,0,[],0,[],0,[],0,[],8,"[{'job_id': 13, 'nodes': [4, 5, 6, 7], 'starting_time': 325, 'finish_time': 376}, {'job_id': 15, 'nodes': [0, 1, 2, 3], 'starting_time': 354, 'finish_time': 403}]",0
376,0,[],0,[],0,[],0,[],8,"[{'job_id': 15, 'nodes': [0, 1, 2, 3], 'starting_time': 354, 'finish_time': 403}, {'job_id': 16, 'nodes': [4, 5, 6, 7], 'starting_time': 376, 'finish_time': 424}]",0
403,0,[],0,[],0,[],0,[],8,"[{'job_id': 16, 'nodes': [4, 5, 6, 7], 'starting_time': 376, 'finish_time': 424}, {'job_id': 17, 'nodes': [0, 1], 'starting_time': 403, 'finish_time': 455}, {'job_id': 19, 'nodes': [2, 3], 'starting_time': 403, 'finish_time': 453}]",0
424,0,[],0,[],0,[],1,[7],7,"[{'job_id': 17, 'nodes': [0, 1], 'starting_time': 403, 'finish_time': 455}, {'job_id': 19, 'nodes': [2, 3], 'starting_time': 403, 'finish_time': 453}, {'job_id': 18, 'nodes': [4, 5, 6], 'starting_time': 424, 'finish_time': 474}]",0
453,0,[],0,[],0,[],3,"[2, 3, 7]",5,"[{'job_id': 17, 'nodes': [0, 1], 'starting_time': 403, 'finish_time': 455}, {'job_id': 18, 'nodes': [4, 5, 6], 'starting_time': 424, 'finish_time': 474}]",0
455,0,[],0,[],0,[],0,[],8,"[{'job_id': 18, 'nodes': [4, 5, 6], 'starting_time': 424, 'finish_time': 474}, {'job_id': 20, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 455, 'finish_time': 502}]",0
474,0,[],0,[],0,[],3,"[4, 5, 6]",5,"[{'job_id': 20, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 455, 'finish_time': 502}]",0
502,0,[],0,[],0,[],8,"[0, 1, 2, 3, 4, 5, 6, 7]",0,[],0
