time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
1818,0,[],0,[],0,[],0,[],8,"[{'job_id': 53, 'nodes': [4, 5], 'starting_time': 1812, 'finish_time': 1960}, {'job_id': 20, 'nodes': [0, 1, 2, 3, 6, 7], 'starting_time': 1818, 'finish_time': 1966}]",0
1960,0,[],0,[],0,[],2,"[4, 5]",6,"[{'job_id': 20, 'nodes': [0, 1, 2, 3, 6, 7], 'starting_time': 1818, 'finish_time': 1966}]",0
1966,0,[],0,[],0,[],0,[],8,"[{'job_id': 21, 'nodes': [0, 1, 2, 3], 'starting_time': 1966, 'finish_time': 2119}, {'job_id': 23, 'nodes': [4, 5, 6, 7], 'starting_time': 1966, 'finish_time': 2116}]",0
2116,0,[],0,[],0,[],1,[7],7,"[{'job_id': 21, 'nodes': [0, 1, 2, 3], 'starting_time': 1966, 'finish_time': 2119}, {'job_id': 43, 'nodes': [4, 5, 6], 'starting_time': 2116, 'finish_time': 2265}]",0
2119,0,[],0,[],0,[],0,[],8,"[{'job_id': 43, 'nodes': [4, 5, 6], 'starting_time': 2116, 'finish_time': 2265}, {'job_id': 22, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 2119, 'finish_time': 2269}]",0
2265,0,[],0,[],0,[],3,"[4, 5, 6]",5,"[{'job_id': 22, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 2119, 'finish_time': 2269}]",0
2269,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 24, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 2269, 'finish_time': 2424}]",0
2424,0,[],0,[],0,[],0,[],8,"[{'job_id': 26, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 2424, 'finish_time': 2573}, {'job_id': 55, 'nodes': [5, 6, 7], 'starting_time': 2424, 'finish_time': 2572}]",0
2572,0,[],0,[],0,[],0,[],8,"[{'job_id': 26, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 2424, 'finish_time': 2573}, {'job_id': 60, 'nodes': [5, 6, 7], 'starting_time': 2572, 'finish_time': 2724}]",0
2573,0,[],0,[],0,[],1,[4],7,"[{'job_id': 60, 'nodes': [5, 6, 7], 'starting_time': 2572, 'finish_time': 2724}, {'job_id': 27, 'nodes': [0, 1, 2, 3], 'starting_time': 2573, 'finish_time': 2724}]",0
2724,0,[],0,[],0,[],0,[],8,"[{'job_id': 28, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 2724, 'finish_time': 2877}, {'job_id': 64, 'nodes': [5, 6, 7], 'starting_time': 2724, 'finish_time': 2874}]",0
2874,0,[],0,[],0,[],0,[],8,"[{'job_id': 28, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 2724, 'finish_time': 2877}, {'job_id': 65, 'nodes': [5, 6, 7], 'starting_time': 2874, 'finish_time': 3027}]",0
2877,0,[],0,[],0,[],1,[4],7,"[{'job_id': 65, 'nodes': [5, 6, 7], 'starting_time': 2874, 'finish_time': 3027}, {'job_id': 29, 'nodes': [0, 1, 2, 3], 'starting_time': 2877, 'finish_time': 3024}]",0
3024,0,[],0,[],0,[],1,[4],7,"[{'job_id': 65, 'nodes': [5, 6, 7], 'starting_time': 2874, 'finish_time': 3027}, {'job_id': 31, 'nodes': [0, 1, 2, 3], 'starting_time': 3024, 'finish_time': 3174}]",0
3027,0,[],0,[],0,[],1,[7],7,"[{'job_id': 31, 'nodes': [0, 1, 2, 3], 'starting_time': 3024, 'finish_time': 3174}, {'job_id': 75, 'nodes': [4, 5, 6], 'starting_time': 3027, 'finish_time': 3176}]",0
3174,0,[],0,[],0,[],0,[],8,"[{'job_id': 75, 'nodes': [4, 5, 6], 'starting_time': 3027, 'finish_time': 3176}, {'job_id': 33, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3174, 'finish_time': 3325}]",0
3176,0,[],0,[],0,[],0,[],8,"[{'job_id': 33, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3174, 'finish_time': 3325}, {'job_id': 81, 'nodes': [4, 5, 6], 'starting_time': 3176, 'finish_time': 3326}]",0
3325,0,[],0,[],0,[],1,[7],7,"[{'job_id': 81, 'nodes': [4, 5, 6], 'starting_time': 3176, 'finish_time': 3326}, {'job_id': 34, 'nodes': [0, 1, 2, 3], 'starting_time': 3325, 'finish_time': 3475}]",0
3326,0,[],0,[],0,[],0,[],8,"[{'job_id': 34, 'nodes': [0, 1, 2, 3], 'starting_time': 3325, 'finish_time': 3475}, {'job_id': 39, 'nodes': [4, 5, 6, 7], 'starting_time': 3326, 'finish_time': 3474}]",0
3474,0,[],0,[],0,[],1,[7],7,"[{'job_id': 34, 'nodes': [0, 1, 2, 3], 'starting_time': 3325, 'finish_time': 3475}, {'job_id': 86, 'nodes': [4, 5, 6], 'starting_time': 3474, 'finish_time': 3624}]",0
3475,0,[],0,[],0,[],0,[],8,"[{'job_id': 86, 'nodes': [4, 5, 6], 'starting_time': 3474, 'finish_time': 3624}, {'job_id': 35, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3475, 'finish_time': 3625}]",0
3624,0,[],0,[],0,[],0,[],8,"[{'job_id': 35, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3475, 'finish_time': 3625}, {'job_id': 91, 'nodes': [4, 5, 6], 'starting_time': 3624, 'finish_time': 3774}]",0
3625,0,[],0,[],0,[],0,[],8,"[{'job_id': 91, 'nodes': [4, 5, 6], 'starting_time': 3624, 'finish_time': 3774}, {'job_id': 37, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3625, 'finish_time': 3776}]",0
3774,0,[],0,[],0,[],0,[],8,"[{'job_id': 37, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3625, 'finish_time': 3776}, {'job_id': 99, 'nodes': [4, 5, 6], 'starting_time': 3774, 'finish_time': 3925}]",0
3776,0,[],0,[],0,[],0,[],8,"[{'job_id': 99, 'nodes': [4, 5, 6], 'starting_time': 3774, 'finish_time': 3925}, {'job_id': 38, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3776, 'finish_time': 3926}]",0
3925,0,[],0,[],0,[],0,[],8,"[{'job_id': 38, 'nodes': [0, 1, 2, 3, 7], 'starting_time': 3776, 'finish_time': 3926}, {'job_id': 100, 'nodes': [4, 5, 6], 'starting_time': 3925, 'finish_time': 4074}]",0
3926,0,[],0,[],0,[],1,[7],7,"[{'job_id': 100, 'nodes': [4, 5, 6], 'starting_time': 3925, 'finish_time': 4074}, {'job_id': 40, 'nodes': [0, 1, 2, 3], 'starting_time': 3926, 'finish_time': 4077}]",0
4074,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 40, 'nodes': [0, 1, 2, 3], 'starting_time': 3926, 'finish_time': 4077}]",0
4077,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 41, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 4077, 'finish_time': 4227}]",0
4227,0,[],0,[],0,[],0,[],8,"[{'job_id': 44, 'nodes': [0, 1, 2, 3], 'starting_time': 4227, 'finish_time': 4380}, {'job_id': 48, 'nodes': [4, 5, 6, 7], 'starting_time': 4227, 'finish_time': 4378}]",0
4378,0,[],0,[],0,[],4,"[4, 5, 6, 7]",4,"[{'job_id': 44, 'nodes': [0, 1, 2, 3], 'starting_time': 4227, 'finish_time': 4380}]",0
4380,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 45, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 4380, 'finish_time': 4534}]",0
4534,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 46, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 4534, 'finish_time': 4684}]",0
4684,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 47, 'nodes': [0, 1, 2, 3, 4, 5], 'starting_time': 4684, 'finish_time': 4838}]",0
4838,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 49, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 4838, 'finish_time': 4990}]",0
4990,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 50, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 4990, 'finish_time': 5141}]",0
5141,0,[],0,[],0,[],0,[],8,"[{'job_id': 51, 'nodes': [0, 1, 2, 3], 'starting_time': 5141, 'finish_time': 5293}, {'job_id': 52, 'nodes': [4, 5, 6, 7], 'starting_time': 5141, 'finish_time': 5293}]",0
