time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
0,0,[],0,[],0,[],8,"[0, 1, 2, 3, 4, 5, 6, 7]",0,"[{'job_id': 1, 'nodes': [0, 1], 'starting_time': 1, 'finish_time': 52}, {'job_id': 2, 'nodes': [2, 3, 4], 'starting_time': 1, 'finish_time': 51}, {'job_id': 3, 'nodes': [5], 'starting_time': 1, 'finish_time': 56}, {'job_id': 4, 'nodes': [6], 'starting_time': 3, 'finish_time': 51}, {'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}]",0
1,0,[],0,[],0,[],2,"[6, 7]",6,"[{'job_id': 1, 'nodes': [0, 1], 'starting_time': 1, 'finish_time': 52}, {'job_id': 2, 'nodes': [2, 3, 4], 'starting_time': 1, 'finish_time': 51}, {'job_id': 3, 'nodes': [5], 'starting_time': 1, 'finish_time': 56}, {'job_id': 4, 'nodes': [6], 'starting_time': 3, 'finish_time': 51}, {'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}]",0
3,0,[],0,[],0,[],1,[7],7,"[{'job_id': 1, 'nodes': [0, 1], 'starting_time': 1, 'finish_time': 52}, {'job_id': 2, 'nodes': [2, 3, 4], 'starting_time': 1, 'finish_time': 51}, {'job_id': 3, 'nodes': [5], 'starting_time': 1, 'finish_time': 56}, {'job_id': 4, 'nodes': [6], 'starting_time': 3, 'finish_time': 51}, {'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}]",0
9,0,[],0,[],0,[],0,[],8,"[{'job_id': 1, 'nodes': [0, 1], 'starting_time': 1, 'finish_time': 52}, {'job_id': 2, 'nodes': [2, 3, 4], 'starting_time': 1, 'finish_time': 51}, {'job_id': 3, 'nodes': [5], 'starting_time': 1, 'finish_time': 56}, {'job_id': 4, 'nodes': [6], 'starting_time': 3, 'finish_time': 51}, {'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}]",0
51,0,[],0,[],0,[],0,[],8,"[{'job_id': 1, 'nodes': [0, 1], 'starting_time': 1, 'finish_time': 52}, {'job_id': 3, 'nodes': [5], 'starting_time': 1, 'finish_time': 56}, {'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}, {'job_id': 5, 'nodes': [2, 3], 'starting_time': 51, 'finish_time': 99}, {'job_id': 7, 'nodes': [4, 6], 'starting_time': 51, 'finish_time': 98}]",0
52,0,[],0,[],0,[],0,[],8,"[{'job_id': 3, 'nodes': [5], 'starting_time': 1, 'finish_time': 56}, {'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}, {'job_id': 5, 'nodes': [2, 3], 'starting_time': 51, 'finish_time': 99}, {'job_id': 7, 'nodes': [4, 6], 'starting_time': 51, 'finish_time': 98}, {'job_id': 8, 'nodes': [0, 1], 'starting_time': 52, 'finish_time': 103}]",0
56,0,[],0,[],0,[],1,[5],7,"[{'job_id': 6, 'nodes': [7], 'starting_time': 9, 'finish_time': 62}, {'job_id': 5, 'nodes': [2, 3], 'starting_time': 51, 'finish_time': 99}, {'job_id': 7, 'nodes': [4, 6], 'starting_time': 51, 'finish_time': 98}, {'job_id': 8, 'nodes': [0, 1], 'starting_time': 52, 'finish_time': 103}]",0
62,0,[],0,[],0,[],0,[],8,"[{'job_id': 5, 'nodes': [2, 3], 'starting_time': 51, 'finish_time': 99}, {'job_id': 7, 'nodes': [4, 6], 'starting_time': 51, 'finish_time': 98}, {'job_id': 8, 'nodes': [0, 1], 'starting_time': 52, 'finish_time': 103}, {'job_id': 9, 'nodes': [5, 7], 'starting_time': 62, 'finish_time': 114}]",0
98,0,[],0,[],0,[],0,[],8,"[{'job_id': 5, 'nodes': [2, 3], 'starting_time': 51, 'finish_time': 99}, {'job_id': 8, 'nodes': [0, 1], 'starting_time': 52, 'finish_time': 103}, {'job_id': 9, 'nodes': [5, 7], 'starting_time': 62, 'finish_time': 114}, {'job_id': 10, 'nodes': [4, 6], 'starting_time': 98, 'finish_time': 145}]",0
99,0,[],0,[],0,[],0,[],8,"[{'job_id': 8, 'nodes': [0, 1], 'starting_time': 52, 'finish_time': 103}, {'job_id': 9, 'nodes': [5, 7], 'starting_time': 62, 'finish_time': 114}, {'job_id': 10, 'nodes': [4, 6], 'starting_time': 98, 'finish_time': 145}, {'job_id': 11, 'nodes': [2], 'starting_time': 99, 'finish_time': 151}, {'job_id': 12, 'nodes': [3], 'starting_time': 99, 'finish_time': 151}]",0
103,0,[],0,[],0,[],1,[1],7,"[{'job_id': 9, 'nodes': [5, 7], 'starting_time': 62, 'finish_time': 114}, {'job_id': 10, 'nodes': [4, 6], 'starting_time': 98, 'finish_time': 145}, {'job_id': 11, 'nodes': [2], 'starting_time': 99, 'finish_time': 151}, {'job_id': 12, 'nodes': [3], 'starting_time': 99, 'finish_time': 151}, {'job_id': 14, 'nodes': [0], 'starting_time': 103, 'finish_time': 156}]",0
114,0,[],0,[],0,[],0,[],8,"[{'job_id': 10, 'nodes': [4, 6], 'starting_time': 98, 'finish_time': 145}, {'job_id': 11, 'nodes': [2], 'starting_time': 99, 'finish_time': 151}, {'job_id': 12, 'nodes': [3], 'starting_time': 99, 'finish_time': 151}, {'job_id': 14, 'nodes': [0], 'starting_time': 103, 'finish_time': 156}, {'job_id': 13, 'nodes': [1, 5, 7], 'starting_time': 114, 'finish_time': 162}]",0
145,0,[],0,[],0,[],0,[],8,"[{'job_id': 11, 'nodes': [2], 'starting_time': 99, 'finish_time': 151}, {'job_id': 12, 'nodes': [3], 'starting_time': 99, 'finish_time': 151}, {'job_id': 14, 'nodes': [0], 'starting_time': 103, 'finish_time': 156}, {'job_id': 13, 'nodes': [1, 5, 7], 'starting_time': 114, 'finish_time': 162}, {'job_id': 15, 'nodes': [4, 6], 'starting_time': 145, 'finish_time': 197}]",0
151,0,[],0,[],0,[],0,[],8,"[{'job_id': 14, 'nodes': [0], 'starting_time': 103, 'finish_time': 156}, {'job_id': 13, 'nodes': [1, 5, 7], 'starting_time': 114, 'finish_time': 162}, {'job_id': 15, 'nodes': [4, 6], 'starting_time': 145, 'finish_time': 197}, {'job_id': 16, 'nodes': [2, 3], 'starting_time': 151, 'finish_time': 202}]",0
156,0,[],0,[],0,[],0,[],8,"[{'job_id': 13, 'nodes': [1, 5, 7], 'starting_time': 114, 'finish_time': 162}, {'job_id': 15, 'nodes': [4, 6], 'starting_time': 145, 'finish_time': 197}, {'job_id': 16, 'nodes': [2, 3], 'starting_time': 151, 'finish_time': 202}, {'job_id': 18, 'nodes': [0], 'starting_time': 156, 'finish_time': 205}]",0
162,0,[],0,[],0,[],0,[],8,"[{'job_id': 15, 'nodes': [4, 6], 'starting_time': 145, 'finish_time': 197}, {'job_id': 16, 'nodes': [2, 3], 'starting_time': 151, 'finish_time': 202}, {'job_id': 18, 'nodes': [0], 'starting_time': 156, 'finish_time': 205}, {'job_id': 17, 'nodes': [1, 5], 'starting_time': 162, 'finish_time': 215}, {'job_id': 19, 'nodes': [7], 'starting_time': 162, 'finish_time': 212}]",0
197,0,[],0,[],0,[],1,[6],7,"[{'job_id': 16, 'nodes': [2, 3], 'starting_time': 151, 'finish_time': 202}, {'job_id': 18, 'nodes': [0], 'starting_time': 156, 'finish_time': 205}, {'job_id': 17, 'nodes': [1, 5], 'starting_time': 162, 'finish_time': 215}, {'job_id': 19, 'nodes': [7], 'starting_time': 162, 'finish_time': 212}, {'job_id': 20, 'nodes': [4], 'starting_time': 197, 'finish_time': 241}]",0
202,0,[],0,[],0,[],0,[],8,"[{'job_id': 18, 'nodes': [0], 'starting_time': 156, 'finish_time': 205}, {'job_id': 17, 'nodes': [1, 5], 'starting_time': 162, 'finish_time': 215}, {'job_id': 19, 'nodes': [7], 'starting_time': 162, 'finish_time': 212}, {'job_id': 20, 'nodes': [4], 'starting_time': 197, 'finish_time': 241}, {'job_id': 21, 'nodes': [2, 3, 6], 'starting_time': 202, 'finish_time': 251}]",0
205,0,[],0,[],0,[],1,[0],7,"[{'job_id': 17, 'nodes': [1, 5], 'starting_time': 162, 'finish_time': 215}, {'job_id': 19, 'nodes': [7], 'starting_time': 162, 'finish_time': 212}, {'job_id': 20, 'nodes': [4], 'starting_time': 197, 'finish_time': 241}, {'job_id': 21, 'nodes': [2, 3, 6], 'starting_time': 202, 'finish_time': 251}]",0
212,0,[],0,[],0,[],0,[],8,"[{'job_id': 17, 'nodes': [1, 5], 'starting_time': 162, 'finish_time': 215}, {'job_id': 20, 'nodes': [4], 'starting_time': 197, 'finish_time': 241}, {'job_id': 21, 'nodes': [2, 3, 6], 'starting_time': 202, 'finish_time': 251}, {'job_id': 22, 'nodes': [0, 7], 'starting_time': 212, 'finish_time': 265}]",0
215,0,[],0,[],0,[],2,"[1, 5]",6,"[{'job_id': 20, 'nodes': [4], 'starting_time': 197, 'finish_time': 241}, {'job_id': 21, 'nodes': [2, 3, 6], 'starting_time': 202, 'finish_time': 251}, {'job_id': 22, 'nodes': [0, 7], 'starting_time': 212, 'finish_time': 265}]",0
241,0,[],0,[],0,[],0,[],8,"[{'job_id': 21, 'nodes': [2, 3, 6], 'starting_time': 202, 'finish_time': 251}, {'job_id': 22, 'nodes': [0, 7], 'starting_time': 212, 'finish_time': 265}, {'job_id': 23, 'nodes': [1, 4, 5], 'starting_time': 241, 'finish_time': 293}]",0
251,0,[],0,[],0,[],0,[],8,"[{'job_id': 22, 'nodes': [0, 7], 'starting_time': 212, 'finish_time': 265}, {'job_id': 23, 'nodes': [1, 4, 5], 'starting_time': 241, 'finish_time': 293}, {'job_id': 24, 'nodes': [2], 'starting_time': 251, 'finish_time': 301}, {'job_id': 25, 'nodes': [3], 'starting_time': 251, 'finish_time': 302}, {'job_id': 27, 'nodes': [6], 'starting_time': 251, 'finish_time': 299}]",0
265,0,[],0,[],0,[],0,[],8,"[{'job_id': 23, 'nodes': [1, 4, 5], 'starting_time': 241, 'finish_time': 293}, {'job_id': 24, 'nodes': [2], 'starting_time': 251, 'finish_time': 301}, {'job_id': 25, 'nodes': [3], 'starting_time': 251, 'finish_time': 302}, {'job_id': 27, 'nodes': [6], 'starting_time': 251, 'finish_time': 299}, {'job_id': 26, 'nodes': [0, 7], 'starting_time': 265, 'finish_time': 316}]",0
293,0,[],0,[],0,[],0,[],8,"[{'job_id': 24, 'nodes': [2], 'starting_time': 251, 'finish_time': 301}, {'job_id': 25, 'nodes': [3], 'starting_time': 251, 'finish_time': 302}, {'job_id': 27, 'nodes': [6], 'starting_time': 251, 'finish_time': 299}, {'job_id': 26, 'nodes': [0, 7], 'starting_time': 265, 'finish_time': 316}, {'job_id': 28, 'nodes': [1, 4, 5], 'starting_time': 293, 'finish_time': 340}]",0
299,0,[],0,[],0,[],1,[6],7,"[{'job_id': 24, 'nodes': [2], 'starting_time': 251, 'finish_time': 301}, {'job_id': 25, 'nodes': [3], 'starting_time': 251, 'finish_time': 302}, {'job_id': 26, 'nodes': [0, 7], 'starting_time': 265, 'finish_time': 316}, {'job_id': 28, 'nodes': [1, 4, 5], 'starting_time': 293, 'finish_time': 340}]",0
301,0,[],0,[],0,[],2,"[2, 6]",6,"[{'job_id': 25, 'nodes': [3], 'starting_time': 251, 'finish_time': 302}, {'job_id': 26, 'nodes': [0, 7], 'starting_time': 265, 'finish_time': 316}, {'job_id': 28, 'nodes': [1, 4, 5], 'starting_time': 293, 'finish_time': 340}]",0
302,0,[],0,[],0,[],0,[],8,"[{'job_id': 26, 'nodes': [0, 7], 'starting_time': 265, 'finish_time': 316}, {'job_id': 28, 'nodes': [1, 4, 5], 'starting_time': 293, 'finish_time': 340}, {'job_id': 29, 'nodes': [2, 3, 6], 'starting_time': 302, 'finish_time': 353}]",0
316,0,[],0,[],0,[],0,[],8,"[{'job_id': 28, 'nodes': [1, 4, 5], 'starting_time': 293, 'finish_time': 340}, {'job_id': 29, 'nodes': [2, 3, 6], 'starting_time': 302, 'finish_time': 353}, {'job_id': 30, 'nodes': [0], 'starting_time': 316, 'finish_time': 367}, {'job_id': 31, 'nodes': [7], 'starting_time': 316, 'finish_time': 367}]",0
340,0,[],0,[],0,[],0,[],8,"[{'job_id': 29, 'nodes': [2, 3, 6], 'starting_time': 302, 'finish_time': 353}, {'job_id': 30, 'nodes': [0], 'starting_time': 316, 'finish_time': 367}, {'job_id': 31, 'nodes': [7], 'starting_time': 316, 'finish_time': 367}, {'job_id': 32, 'nodes': [1], 'starting_time': 340, 'finish_time': 388}, {'job_id': 33, 'nodes': [4, 5], 'starting_time': 340, 'finish_time': 394}]",0
353,0,[],0,[],0,[],0,[],8,"[{'job_id': 30, 'nodes': [0], 'starting_time': 316, 'finish_time': 367}, {'job_id': 31, 'nodes': [7], 'starting_time': 316, 'finish_time': 367}, {'job_id': 32, 'nodes': [1], 'starting_time': 340, 'finish_time': 388}, {'job_id': 33, 'nodes': [4, 5], 'starting_time': 340, 'finish_time': 394}, {'job_id': 34, 'nodes': [2], 'starting_time': 353, 'finish_time': 403}, {'job_id': 35, 'nodes': [3], 'starting_time': 353, 'finish_time': 406}, {'job_id': 36, 'nodes': [6], 'starting_time': 353, 'finish_time': 403}]",0
367,0,[],0,[],0,[],0,[],8,"[{'job_id': 32, 'nodes': [1], 'starting_time': 340, 'finish_time': 388}, {'job_id': 33, 'nodes': [4, 5], 'starting_time': 340, 'finish_time': 394}, {'job_id': 34, 'nodes': [2], 'starting_time': 353, 'finish_time': 403}, {'job_id': 35, 'nodes': [3], 'starting_time': 353, 'finish_time': 406}, {'job_id': 36, 'nodes': [6], 'starting_time': 353, 'finish_time': 403}, {'job_id': 37, 'nodes': [0, 7], 'starting_time': 367, 'finish_time': 419}]",0
388,0,[],0,[],0,[],1,[1],7,"[{'job_id': 33, 'nodes': [4, 5], 'starting_time': 340, 'finish_time': 394}, {'job_id': 34, 'nodes': [2], 'starting_time': 353, 'finish_time': 403}, {'job_id': 35, 'nodes': [3], 'starting_time': 353, 'finish_time': 406}, {'job_id': 36, 'nodes': [6], 'starting_time': 353, 'finish_time': 403}, {'job_id': 37, 'nodes': [0, 7], 'starting_time': 367, 'finish_time': 419}]",0
394,0,[],0,[],0,[],0,[],8,"[{'job_id': 34, 'nodes': [2], 'starting_time': 353, 'finish_time': 403}, {'job_id': 35, 'nodes': [3], 'starting_time': 353, 'finish_time': 406}, {'job_id': 36, 'nodes': [6], 'starting_time': 353, 'finish_time': 403}, {'job_id': 37, 'nodes': [0, 7], 'starting_time': 367, 'finish_time': 419}, {'job_id': 38, 'nodes': [1, 4, 5], 'starting_time': 394, 'finish_time': 440}]",0
403,0,[],0,[],0,[],0,[],8,"[{'job_id': 35, 'nodes': [3], 'starting_time': 353, 'finish_time': 406}, {'job_id': 37, 'nodes': [0, 7], 'starting_time': 367, 'finish_time': 419}, {'job_id': 38, 'nodes': [1, 4, 5], 'starting_time': 394, 'finish_time': 440}, {'job_id': 39, 'nodes': [2, 6], 'starting_time': 403, 'finish_time': 454}]",0
406,0,[],0,[],0,[],0,[],8,"[{'job_id': 37, 'nodes': [0, 7], 'starting_time': 367, 'finish_time': 419}, {'job_id': 38, 'nodes': [1, 4, 5], 'starting_time': 394, 'finish_time': 440}, {'job_id': 39, 'nodes': [2, 6], 'starting_time': 403, 'finish_time': 454}, {'job_id': 40, 'nodes': [3], 'starting_time': 406, 'finish_time': 454}]",0
419,0,[],0,[],0,[],0,[],8,"[{'job_id': 38, 'nodes': [1, 4, 5], 'starting_time': 394, 'finish_time': 440}, {'job_id': 39, 'nodes': [2, 6], 'starting_time': 403, 'finish_time': 454}, {'job_id': 40, 'nodes': [3], 'starting_time': 406, 'finish_time': 454}, {'job_id': 41, 'nodes': [0], 'starting_time': 419, 'finish_time': 467}, {'job_id': 42, 'nodes': [7], 'starting_time': 419, 'finish_time': 469}]",0
440,0,[],0,[],0,[],0,[],8,"[{'job_id': 39, 'nodes': [2, 6], 'starting_time': 403, 'finish_time': 454}, {'job_id': 40, 'nodes': [3], 'starting_time': 406, 'finish_time': 454}, {'job_id': 41, 'nodes': [0], 'starting_time': 419, 'finish_time': 467}, {'job_id': 42, 'nodes': [7], 'starting_time': 419, 'finish_time': 469}, {'job_id': 43, 'nodes': [1, 4, 5], 'starting_time': 440, 'finish_time': 488}]",0
454,0,[],0,[],0,[],0,[],8,"[{'job_id': 41, 'nodes': [0], 'starting_time': 419, 'finish_time': 467}, {'job_id': 42, 'nodes': [7], 'starting_time': 419, 'finish_time': 469}, {'job_id': 43, 'nodes': [1, 4, 5], 'starting_time': 440, 'finish_time': 488}, {'job_id': 44, 'nodes': [2, 3], 'starting_time': 454, 'finish_time': 504}, {'job_id': 45, 'nodes': [6], 'starting_time': 454, 'finish_time': 504}]",0
467,0,[],0,[],0,[],0,[],8,"[{'job_id': 42, 'nodes': [7], 'starting_time': 419, 'finish_time': 469}, {'job_id': 43, 'nodes': [1, 4, 5], 'starting_time': 440, 'finish_time': 488}, {'job_id': 44, 'nodes': [2, 3], 'starting_time': 454, 'finish_time': 504}, {'job_id': 45, 'nodes': [6], 'starting_time': 454, 'finish_time': 504}, {'job_id': 50, 'nodes': [0], 'starting_time': 467, 'finish_time': 520}]",0
469,0,[],0,[],0,[],0,[],8,"[{'job_id': 43, 'nodes': [1, 4, 5], 'starting_time': 440, 'finish_time': 488}, {'job_id': 44, 'nodes': [2, 3], 'starting_time': 454, 'finish_time': 504}, {'job_id': 45, 'nodes': [6], 'starting_time': 454, 'finish_time': 504}, {'job_id': 50, 'nodes': [0], 'starting_time': 467, 'finish_time': 520}, {'job_id': 51, 'nodes': [7], 'starting_time': 469, 'finish_time': 522}]",0
488,0,[],0,[],0,[],0,[],8,"[{'job_id': 44, 'nodes': [2, 3], 'starting_time': 454, 'finish_time': 504}, {'job_id': 45, 'nodes': [6], 'starting_time': 454, 'finish_time': 504}, {'job_id': 50, 'nodes': [0], 'starting_time': 467, 'finish_time': 520}, {'job_id': 51, 'nodes': [7], 'starting_time': 469, 'finish_time': 522}, {'job_id': 46, 'nodes': [1, 4, 5], 'starting_time': 488, 'finish_time': 538}]",0
504,0,[],0,[],0,[],0,[],8,"[{'job_id': 50, 'nodes': [0], 'starting_time': 467, 'finish_time': 520}, {'job_id': 51, 'nodes': [7], 'starting_time': 469, 'finish_time': 522}, {'job_id': 46, 'nodes': [1, 4, 5], 'starting_time': 488, 'finish_time': 538}, {'job_id': 47, 'nodes': [2, 3, 6], 'starting_time': 504, 'finish_time': 554}]",0
520,0,[],0,[],0,[],0,[],8,"[{'job_id': 51, 'nodes': [7], 'starting_time': 469, 'finish_time': 522}, {'job_id': 46, 'nodes': [1, 4, 5], 'starting_time': 488, 'finish_time': 538}, {'job_id': 47, 'nodes': [2, 3, 6], 'starting_time': 504, 'finish_time': 554}, {'job_id': 52, 'nodes': [0], 'starting_time': 520, 'finish_time': 571}]",0
522,0,[],0,[],0,[],0,[],8,"[{'job_id': 46, 'nodes': [1, 4, 5], 'starting_time': 488, 'finish_time': 538}, {'job_id': 47, 'nodes': [2, 3, 6], 'starting_time': 504, 'finish_time': 554}, {'job_id': 52, 'nodes': [0], 'starting_time': 520, 'finish_time': 571}, {'job_id': 53, 'nodes': [7], 'starting_time': 522, 'finish_time': 576}]",0
538,0,[],0,[],0,[],0,[],8,"[{'job_id': 47, 'nodes': [2, 3, 6], 'starting_time': 504, 'finish_time': 554}, {'job_id': 52, 'nodes': [0], 'starting_time': 520, 'finish_time': 571}, {'job_id': 53, 'nodes': [7], 'starting_time': 522, 'finish_time': 576}, {'job_id': 48, 'nodes': [1, 4, 5], 'starting_time': 538, 'finish_time': 590}]",0
554,0,[],0,[],0,[],3,"[2, 3, 6]",5,"[{'job_id': 52, 'nodes': [0], 'starting_time': 520, 'finish_time': 571}, {'job_id': 53, 'nodes': [7], 'starting_time': 522, 'finish_time': 576}, {'job_id': 48, 'nodes': [1, 4, 5], 'starting_time': 538, 'finish_time': 590}]",0
571,0,[],0,[],0,[],0,[],8,"[{'job_id': 53, 'nodes': [7], 'starting_time': 522, 'finish_time': 576}, {'job_id': 48, 'nodes': [1, 4, 5], 'starting_time': 538, 'finish_time': 590}, {'job_id': 49, 'nodes': [0, 2, 3, 6], 'starting_time': 571, 'finish_time': 619}]",0
