time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
558,0,[],0,[],0,[],0,[],8,"[{'job_id': 25, 'nodes': [1, 2, 4], 'starting_time': 550, 'finish_time': 599}, {'job_id': 23, 'nodes': [0, 3, 5, 6, 7], 'starting_time': 558, 'finish_time': 610}]",0
599,0,[],0,[],0,[],0,[],8,"[{'job_id': 23, 'nodes': [0, 3, 5, 6, 7], 'starting_time': 558, 'finish_time': 610}, {'job_id': 26, 'nodes': [1, 2, 4], 'starting_time': 599, 'finish_time': 649}]",0
610,0,[],0,[],0,[],1,[7],7,"[{'job_id': 26, 'nodes': [1, 2, 4], 'starting_time': 599, 'finish_time': 649}, {'job_id': 24, 'nodes': [0, 3, 5, 6], 'starting_time': 610, 'finish_time': 663}]",0
640,0,[],0,[],1,[7],0,[],7,"[{'job_id': 26, 'nodes': [1, 2, 4], 'starting_time': 599, 'finish_time': 649}, {'job_id': 24, 'nodes': [0, 3, 5, 6], 'starting_time': 610, 'finish_time': 663}]",0
645,1,[7],0,[],0,[],0,[],7,"[{'job_id': 26, 'nodes': [1, 2, 4], 'starting_time': 599, 'finish_time': 649}, {'job_id': 24, 'nodes': [0, 3, 5, 6], 'starting_time': 610, 'finish_time': 663}]",0
649,1,[7],0,[],0,[],0,[],7,"[{'job_id': 24, 'nodes': [0, 3, 5, 6], 'starting_time': 610, 'finish_time': 663}, {'job_id': 27, 'nodes': [1, 2, 4], 'starting_time': 649, 'finish_time': 699}]",0
663,1,[7],0,[],0,[],0,[],7,"[{'job_id': 27, 'nodes': [1, 2, 4], 'starting_time': 649, 'finish_time': 699}, {'job_id': 28, 'nodes': [0, 3, 5, 6], 'starting_time': 663, 'finish_time': 715}]",0
699,0,[],1,[7],0,[],3,"[1, 2, 4]",4,"[{'job_id': 28, 'nodes': [0, 3, 5, 6], 'starting_time': 663, 'finish_time': 715}, {'job_id': 30, 'nodes': [1, 2, 4, 7], 'starting_time': 704, 'finish_time': 755}]",0
704,0,[],0,[],0,[],0,[],8,"[{'job_id': 28, 'nodes': [0, 3, 5, 6], 'starting_time': 663, 'finish_time': 715}, {'job_id': 30, 'nodes': [1, 2, 4, 7], 'starting_time': 704, 'finish_time': 755}]",0
715,0,[],0,[],0,[],4,"[0, 3, 5, 6]",4,"[{'job_id': 30, 'nodes': [1, 2, 4, 7], 'starting_time': 704, 'finish_time': 755}]",0
745,0,[],0,[],4,"[0, 3, 5, 6]",0,[],4,"[{'job_id': 30, 'nodes': [1, 2, 4, 7], 'starting_time': 704, 'finish_time': 755}]",0
750,4,"[0, 3, 5, 6]",0,[],0,[],0,[],4,"[{'job_id': 30, 'nodes': [1, 2, 4, 7], 'starting_time': 704, 'finish_time': 755}]",0
755,4,"[0, 3, 5, 6]",0,[],0,[],4,"[1, 2, 4, 7]",0,[],0
