time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
0,0,[],0,[],0,[],8,"[0, 1, 2, 3, 4, 5, 6, 7]",0,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 30, 'finish_time': 181}, {'job_id': 3, 'nodes': [4, 5, 6, 7], 'starting_time': 30, 'finish_time': 181}]",0
30,0,[],0,[],0,[],0,[],8,"[{'job_id': 1, 'nodes': [0, 1, 2, 3], 'starting_time': 30, 'finish_time': 181}, {'job_id': 3, 'nodes': [4, 5, 6, 7], 'starting_time': 30, 'finish_time': 181}]",0
181,0,[],0,[],0,[],3,"[5, 6, 7]",5,"[{'job_id': 2, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 181, 'finish_time': 333}]",0
211,0,[],0,[],3,"[5, 6, 7]",0,[],5,"[{'job_id': 2, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 181, 'finish_time': 333}]",0
216,3,"[5, 6, 7]",0,[],0,[],0,[],5,"[{'job_id': 2, 'nodes': [0, 1, 2, 3, 4], 'starting_time': 181, 'finish_time': 333}]",0
333,3,"[5, 6, 7]",0,[],0,[],5,"[0, 1, 2, 3, 4]",0,[],0
