time,sleeping,sleeping_nodes,switching_on,switching_on_nodes,switching_off,switching_off_nodes,idle,idle_nodes,computing,computing_nodes,unavailable
512.0,3,"[12, 13, 15]",1,[14],0,[],4,"[8, 9, 10, 11]",8,"[{'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}]",0
513.0,1,[15],2,"[12, 13]",0,[],5,"[8, 9, 10, 11, 14]",8,"[{'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}]",0
518.0,1,[15],0,[],0,[],1,[14],14,"[{'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}]",0
543.0,1,[15],0,[],1,[14],0,[],14,"[{'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}]",0
548.0,2,"[14, 15]",0,[],0,[],0,[],14,"[{'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 10, 'nodes': [0, 1, 2, 3], 'starting_time': 474.0, 'finish_time': 620.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}]",0
620.0,0,[],2,"[14, 15]",0,[],4,"[0, 1, 2, 3]",10,"[{'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 13, 'nodes': [0, 1, 2, 3, 14, 15], 'starting_time': 625.0, 'finish_time': 775.0}, {'job_id': 13, 'nodes': [0, 1, 2, 3, 14, 15], 'starting_time': 625.0, 'finish_time': 775.0}]",0
625.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 12, 'nodes': [4, 5, 6, 7], 'starting_time': 512.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 11, 'nodes': [8, 9, 10, 11, 12, 13], 'starting_time': 518.0, 'finish_time': 666.0}, {'job_id': 13, 'nodes': [0, 1, 2, 3, 14, 15], 'starting_time': 625.0, 'finish_time': 775.0}, {'job_id': 13, 'nodes': [0, 1, 2, 3, 14, 15], 'starting_time': 625.0, 'finish_time': 775.0}]",0
666.0,0,[],0,[],0,[],0,[],16,"[{'job_id': 13, 'nodes': [0, 1, 2, 3, 14, 15], 'starting_time': 625.0, 'finish_time': 775.0}, {'job_id': 13, 'nodes': [0, 1, 2, 3, 14, 15], 'starting_time': 625.0, 'finish_time': 775.0}, {'job_id': 14, 'nodes': [4, 5, 6, 7, 8, 9], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 14, 'nodes': [4, 5, 6, 7, 8, 9], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 18, 'nodes': [10, 11, 12, 13], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 18, 'nodes': [10, 11, 12, 13], 'starting_time': 666.0, 'finish_time': 815.0}]",0
775.0,0,[],0,[],0,[],1,[15],15,"[{'job_id': 14, 'nodes': [4, 5, 6, 7, 8, 9], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 14, 'nodes': [4, 5, 6, 7, 8, 9], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 18, 'nodes': [10, 11, 12, 13], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 18, 'nodes': [10, 11, 12, 13], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 15, 'nodes': [0, 1, 2, 3, 14], 'starting_time': 775.0, 'finish_time': 925.0}, {'job_id': 15, 'nodes': [0, 1, 2, 3, 14], 'starting_time': 775.0, 'finish_time': 925.0}]",0
805.0,0,[],0,[],1,[15],0,[],15,"[{'job_id': 14, 'nodes': [4, 5, 6, 7, 8, 9], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 14, 'nodes': [4, 5, 6, 7, 8, 9], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 18, 'nodes': [10, 11, 12, 13], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 18, 'nodes': [10, 11, 12, 13], 'starting_time': 666.0, 'finish_time': 815.0}, {'job_id': 15, 'nodes': [0, 1, 2, 3, 14], 'starting_time': 775.0, 'finish_time': 925.0}, {'job_id': 15, 'nodes': [0, 1, 2, 3, 14], 'starting_time': 775.0, 'finish_time': 925.0}]",0
